name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Love Me Like a Man - 2008 Remaster,Give It Up (2008 Remaster),Bonnie Raitt,0h06YSqzwbAU9ZDuIvw8pk,1972,53,192200,0.595,0.3,0.525,3.15e-05,0.197,0.826,-11.582,0.0499,124.569,11,4
Then Came the Last Days of May,Blue Oyster Cult,Blue Öyster Cult,60TYdVs6TWIsAJ1MPRdv59,1972,58,210546,0.367,0.301,0.609,0.0243,0.196,0.443,-11.221,0.0457,149.386,9,4
Burning Bridges - 2011 Remastered Version,Obscured By Clouds (2011 Remastered Version),Pink Floyd,5PZ6xy3VXUYW4UNGT6JG61,1972-06-02,39,210333,0.418,0.165,0.185,7.16e-05,0.0929,0.134,-17.625,0.0301,118.443,8,4
Ain't Wastin' Time No More,Eat A Peach,Allman Brothers Band,4euYSSvpQZSAQ4gThyL2QD,1972-02-12,57,221890,0.453,0.337,0.607,0.0237,0.0998,0.724,-13.4,0.0345,91.468,3,4
Telegram Sam,The Slider (Deluxe Edition),T. Rex,4C6MrgqXk2bj9zU5QOQtKW,1972-07-21,32,225773,0.529,0.0246,0.935,0.0,0.0713,0.422,-3.732,0.116,122.921,7,4
Little Willy,Rare Studio Tracks,Sweet,5yGYWR0ZTgaQbjQVq1FFbW,2010-05-01,46,192293,0.662,0.332,0.772,1.22e-06,0.314,0.914,-7.135,0.0356,127.025,11,4
Wishing Well,Heartbreaker,Free,6TSBIfIbxuPDi1uqMqy1iV,1973-01-01,56,220146,0.498,0.14,0.72,0.000252,0.38,0.576,-10.533,0.0674,121.892,4,4
Space Truckin' - Remastered 2012,Machine Head (Remastered),Deep Purple,5S126DaCBZ8z6yh7B1Lszr,1972-03-25,50,272996,0.62,0.0264,0.878,0.776,0.235,0.708,-9.064,0.0443,129.236,9,4
Rocks Off,Exile On Main Street (2010 Re-Mastered),The Rolling Stones,42o3gy9e8dzBHvQE991ad8,1972-05-12,55,271933,0.485,0.0639,0.943,0.179,0.144,0.889,-4.423,0.0416,141.982,4,4
Do It Again,Can't Buy A Thrill,Steely Dan,2BstRQGodshjGpeDGQiNgo,1972-01-01,70,356733,0.682,0.218,0.537,3.07e-05,0.0556,0.963,-10.254,0.0323,124.574,2,4
Virginia Plain,Roxy Music,Roxy Music,5ZgNecJcN9SSopnmCTlpXs,1972-06-01,51,178375,0.588,0.445,0.708,3.94e-05,0.293,0.579,-7.823,0.0351,131.197,6,4
You Wear It Well,Never A Dull Moment,Rod Stewart,08BSHFPXmclm8AYat5hXM7,1972,51,262960,0.547,0.491,0.561,7.47e-06,0.146,0.899,-10.056,0.0322,127.295,2,4
Metal Guru,The Slider,T. Rex,0HoMdjB1XwwMlyPfTV7DEj,1972-07-21,46,149786,0.307,0.00054,0.95,7.43e-05,0.313,0.524,-3.427,0.138,127.895,11,4
"The Cover of ""Rolling Stone""",Sloppy Seconds,Dr. Hook,0gJj33ghcMjK7m2ORh0ZZk,1972,58,172493,0.614,0.201,0.56,0.0,0.214,0.826,-8.168,0.0699,142.332,9,4
Sandman,America,America,14lDO5V0Ay0h1t8QTpbfi1,1972,51,308600,0.395,0.207,0.647,3.29e-05,0.113,0.632,-12.074,0.0376,75.824,9,4
Happy,Exile On Main Street (2010 Re-Mastered),The Rolling Stones,0rucXTNGt4BHpAjNR5d0UF,1972-05-12,44,184626,0.555,0.361,0.897,0.94,0.536,0.965,-3.469,0.0293,131.712,4,4
Go All The Way,Raspberries,Raspberries,75GQIYnRaBg7ndHxhfYuQy,1972,63,205346,0.305,0.548,0.849,0.000134,0.0995,0.555,-4.892,0.0999,134.287,9,4
Cities On Flame with Rock and Roll,Blue Oyster Cult,Blue Öyster Cult,0M7oqERflkrJVHD3IAZqxo,1972,53,242640,0.337,0.0716,0.886,0.00156,0.204,0.648,-8.607,0.098,177.713,4,4
Dirty Work,Can't Buy A Thrill,Steely Dan,0s1aSsYlLIEiy16LjFWbdp,1972-01-01,69,187400,0.631,0.795,0.354,0.000107,0.0879,0.522,-11.112,0.0313,73.007,1,4
Honky Cat,Honky Chateau,Elton John,1plcM0XlbKdjND7Ufokuzb,1972-05-19,55,313026,0.48,0.334,0.776,0.000217,0.133,0.95,-5.65,0.0432,171.135,2,4
Blue Sky,Eat A Peach,Allman Brothers Band,6iX1QW1gGIVNEItnqyvFfH,1972-02-12,60,311703,0.491,0.747,0.47,0.747,0.128,0.846,-13.45,0.0264,93.964,4,4
Whiskey In The Jar,Shades Of A Blue Orphanage,Thin Lizzy,2uLx3Gka9TGCz9Zgu7Uwav,1972,61,345186,0.557,0.531,0.693,0.00141,0.196,0.747,-11.044,0.0445,127.531,7,4
Vicious,Transformer,Lou Reed,4A48NL57P16zSRaq3yoYry,1972-12-01,54,176533,0.605,0.0006,0.846,0.886,0.0526,0.952,-7.755,0.0337,124.247,2,4
Sweet Virginia,Exile On Main Street (2010 Re-Mastered),The Rolling Stones,1hJrWWK74fKL7eeV3CFOvF,1972-05-12,57,266560,0.477,0.502,0.74,1.31e-06,0.263,0.56,-5.397,0.0446,107.384,9,4
Free Ride,They Only Come Out At Night,The Edgar Winter Group,4MlXFjRO6N7NXvMqPlH35o,1972-05-09,51,187173,0.674,0.29,0.686,0.00322,0.189,0.814,-11.927,0.0597,124.204,2,4
Doctor My Eyes,Jackson Browne (Saturate Before Using),Jackson Browne,3QcuZo6WLcFkqqLmDs0d95,1972,67,199906,0.48,0.266,0.626,5.7e-05,0.0857,0.542,-8.406,0.0294,75.63,5,4
Suffragette City - 2012 Remaster,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),David Bowie,3YZa4IzxK2UtEKTvdTgsi8,1972-06-06,60,208413,0.455,0.368,0.883,0.0,0.277,0.782,-9.159,0.0384,142.638,2,4
I Saw the Light - 2015 Remaster,Something / Anything?,Todd Rundgren,5uRkew0DtfAQmv0oEYNwFF,1972,65,180280,0.504,0.214,0.673,2.29e-06,0.171,0.581,-11.834,0.0336,120.418,0,4
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,Elton John,3gdewACMIVMEWVbyb8O9sY,1972-05-19,80,281613,0.601,0.432,0.532,6.25e-06,0.0925,0.341,-9.119,0.0286,136.571,10,4
Shine A Light,Exile On Main Street (2010 Re-Mastered),The Rolling Stones,1iii3DosaivkmvUDmhZhCP,1972-05-12,54,256826,0.365,0.522,0.839,0.000469,0.292,0.575,-5.148,0.0691,81.772,0,4
Witchy Woman - 2013 Remaster,Eagles (2013 Remaster),Eagles,436yrzQWA32vb1sTZKXg9r,1972,59,250888,0.555,0.364,0.568,0.00167,0.116,0.583,-12.205,0.0341,98.507,2,4
Someday Never Comes,Mardi Gras,Creedence Clearwater Revival,5YgaxBGE09BdrdpEwkvpx2,1972-04-11,55,239506,0.69,0.036,0.367,0.0,0.0774,0.324,-14.697,0.0368,136.945,11,4
A Horse with No Name,America,America,54eZmuggBFJbV7k248bTTt,1972,75,252239,0.654,0.686,0.506,0.0155,0.155,0.831,-17.18,0.0535,123.179,11,4
Wots ... Uh The Deal - 2011 Remastered Version,Obscured By Clouds (2011 Remastered Version),Pink Floyd,7HG9j1Zzx5DE05kPdnsLhM,1972-06-02,47,309200,0.479,0.156,0.291,0.0,0.0512,0.565,-17.588,0.0257,88.694,7,4
Black Water,What Were Once Vices Are Now Habits,The Doobie Brothers,4p8QcNkaq2FQj8uGJ7HEDK,1974,63,255266,0.532,0.228,0.441,0.0,0.0846,0.67,-12.866,0.0434,169.275,2,4
Call Me The Breeze,Second Helping,Lynyrd Skynyrd,12WiGqEs3t5hrzBJTe1K0P,1974-04-15,62,309773,0.271,0.00434,0.642,0.0781,0.118,0.819,-10.475,0.0384,186.366,2,4
Might Just Take Your Life - Remastered 2004,Burn (30th Anniversary Edition),Deep Purple,2CCabtrP0Y8JNYuV0mo8w8,1974-02-15,38,280466,0.6,0.0504,0.763,6.93e-05,0.14,0.502,-6.027,0.0301,112.189,7,4
Trouble,Quatro,Suzi Quatro,1wmtJmLWVpR65PiOfLguKt,1974-10-01,38,225520,0.408,0.455,0.723,5.52e-06,0.123,0.787,-7.686,0.072,147.003,2,3
No Woman No Cry,Natty Dread,Bob Marley & The Wailers,3PQLYVskjUeRmRIfECsL0X,1974,58,226240,0.898,0.159,0.365,9.28e-06,0.132,0.563,-10.452,0.0462,98.53,0,4
Hey Rock and Roll,Showaddywaddy,Showaddywaddy,5xQXzIybpfCjeADkRGxkcV,1974,40,209080,0.462,0.0531,0.594,0.0,0.299,0.898,-12.692,0.148,160.17,2,4
Teenage Rampage,Action! The Ultimate Story,Sweet,3fkGBJpICw9zqateHbV2Eg,2015-09-25,36,213520,0.469,0.049,0.951,0.00706,0.919,0.424,-5.093,0.194,136.397,11,4
The Bump,Playlist: The Best Of Kenny,Kenny,7wZgNZhCXKECTrmlaCpEhQ,2016-08-19,33,154746,0.642,0.0856,0.967,0.0012,0.124,0.642,-7.945,0.0575,112.024,8,4
Far Far Away,Slade in Flame,Slade,1QMmLeAxi9MDLXjboKOpc7,1974-01-01,54,214720,0.554,0.13,0.832,0.0,0.175,0.64,-5.166,0.0498,114.245,11,4
Not Fragile,Not Fragile,Bachman-Turner Overdrive,1l8t4PIq3ykDe0qU0EHDtT,1974,47,246506,0.322,0.00155,0.457,0.393,0.0781,0.723,-13.746,0.0343,168.072,7,4
My Coo Ca Choo,The Untouchable,Alvin Stardust,4LDjgf7egcQGxeGRjEfrSk,1974,41,167000,0.574,0.0925,0.968,1.25e-05,0.119,0.546,-4.459,0.189,132.027,5,4
Hit the Road Jack,Quatro,Suzi Quatro,3MhsHFnK4j6lpn8Q7JYn9W,1974-10-01,34,237173,0.569,0.418,0.945,0.000127,0.135,0.616,-7.043,0.042,108.924,5,4
Sail Away - Remastered 2004,Burn (30th Anniversary Edition),Deep Purple,29cnidbkZ13mYcNXnpqlre,1974-02-15,40,352293,0.576,0.0506,0.753,0.0,0.348,0.86,-6.452,0.023,95.765,9,4
Dark End Of The Street,Heart Like A Wheel,Linda Ronstadt,7AbCIjw98i9JZfMuTAZlUH,1974,30,235226,0.525,0.494,0.348,0.00231,0.0704,0.297,-11.676,0.025,133.613,0,4
Hotter Than Hell,Hotter Than Hell,KISS,7xYo3ytFiilO6bzf6Hr1Rt,1974-10-22,39,211800,0.426,0.00819,0.588,0.000315,0.0995,0.724,-8.753,0.0606,106.026,1,4
Lively Up Yourself,Natty Dread,Bob Marley & The Wailers,2Xr3NXOz1qg5Jddkm8k4fr,1974,51,310426,0.843,0.204,0.431,0.00132,0.0546,0.881,-12.012,0.331,128.697,7,4
Swamp Music,Second Helping,Lynyrd Skynyrd,17jdqGUsxfqm9n2HnbWSYq,1974-04-15,46,211093,0.399,0.046,0.781,0.0552,0.105,0.691,-12.421,0.0925,186.72,9,4
Keep a Knockin',Quatro,Suzi Quatro,2VjRX7AhayFcSdEfS5HLDK,1974-10-01,36,194186,0.433,0.167,0.954,0.002,0.834,0.578,-5.24,0.14,152.901,1,4
Junior’s Farm,Wings Greatest,Wings,3aQtUiTNMhXEqsLyUUF9Ju,1978-11-22,38,263560,0.524,0.0203,0.824,0.000253,0.111,0.525,-7.117,0.0339,132.103,0,4
Stormbringer - 2009 Digital Remaster,Stormbringer (Remastered),Deep Purple,5xu6aPH06QRtfTqwckG7Pb,1974-11,43,246773,0.345,0.0203,0.915,2.96e-06,0.131,0.593,-7.075,0.0607,177.555,4,4
Roll On Down The Highway,Not Fragile,Bachman-Turner Overdrive,05mzctclS0ZqqTLEiDIGkt,1974,56,237800,0.475,0.00333,0.823,0.00839,0.311,0.881,-11.994,0.029,138.981,7,4
Pretzel Logic,Pretzel Logic,Steely Dan,2TDqa2yNF9qhSmP8gqcleE,1974-01-01,52,270533,0.605,0.62,0.443,0.0169,0.205,0.654,-12.096,0.0428,96.333,9,4
Finding My Way,Retrospective I (1974-1980),Rush,5uKhLP1rTeEwKPusV09QnU,1997-01-01,32,305533,0.311,0.052,0.798,0.0641,0.145,0.524,-9.018,0.0445,140.96,2,4
Don't Ask Me No Questions,Second Helping,Lynyrd Skynyrd,5rHGRbh5F1oFQ4CdpzFyhN,1974-04-15,54,206800,0.622,0.119,0.559,7.94e-05,0.132,0.946,-10.562,0.0413,129.836,7,4
Sailing Shoes,Sneakin' Sally Through The Alley,Robert Palmer,5bg0lxba4KQmBhWe3nKHUB,1974-01-01,52,162307,0.693,0.508,0.408,3.45e-05,0.161,0.706,-13.019,0.0528,94.65,9,4
Soldier Of Fortune - 2009 Digital Remaster,Stormbringer (Remastered),Deep Purple,60ifqqPhbselSwXyGrGyMK,1974-11,58,204880,0.533,0.386,0.313,4.64e-06,0.0868,0.225,-13.007,0.0298,133.615,2,4
Rudy,Crime Of The Century (Remastered),Supertramp,6R922nNlvHiRfckmDcdL2b,1974-09-01,40,440833,0.426,0.351,0.263,0.00291,0.384,0.25,-16.098,0.0493,134.673,5,4
The Wall Street Shuffle,Sheet Music,10cc,0kVB6PeqBbN2HhwJdWumeZ,1974,38,236373,0.486,0.0519,0.726,1.87e-05,0.13,0.673,-4.367,0.0273,98.279,0,4
Rock Bottom - 2007 Remaster,Phenomenon (2007 Remaster),UFO,4F1p9de1hUXV7l0DBpPUhL,1974-01-01,54,389333,0.256,3.48e-05,0.863,0.00405,0.364,0.521,-6.582,0.106,158.947,5,4
James Dean - 2013 Remaster,On the Border (2013 Remaster),Eagles,0HznRAeJLyGtyLZgecDiLI,1974,47,218269,0.481,0.00602,0.894,0.0149,0.191,0.562,-7.213,0.0415,140.9,9,4
The Needle And The Spoon,Second Helping,Lynyrd Skynyrd,2OOcagX0sr4SQuBbHJkE5I,1974-04-15,57,233600,0.53,0.283,0.614,0.0281,0.53,0.638,-11.556,0.0408,115.329,7,4
School,Crime Of The Century (Remastered),Supertramp,6fnachl7fIn5dqIjakfJ57,1974-09-01,61,335286,0.366,0.537,0.468,0.0283,0.0664,0.0506,-14.514,0.0826,90.281,4,4
Long Tall Glasses (I Can Dance),Just A Boy,Leo Sayer,5QbvBDg16GqzMYCQWSxJU5,1974,39,192013,0.645,0.247,0.887,0.000324,0.138,0.784,-7.206,0.0633,142.999,9,3
Dance Little Sister - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),The Rolling Stones,0YsBmhlgivhVxWytwq0As4,1974-10-18,36,251706,0.46,0.00648,0.961,0.182,0.27,0.893,-4.254,0.0817,152.776,2,4
Burn - Remastered 2004,Burn (30th Anniversary Edition),Deep Purple,1iW2ktyrQHNKZwFTvgP0Ta,1974-02-15,57,364933,0.387,0.0155,0.94,0.023,0.327,0.582,-6.192,0.0376,98.533,7,4
Blockbuster,Sweet Fanny Adams,Sweet,6BU33g1GBGk1eWdax2Rpmh,1974-04,37,192760,0.543,0.00337,0.887,0.859,0.917,0.644,-5.331,0.0696,127.199,11,4
The Man Who Sold the World,The Man Who Sold the World,Lulu,57jxsbOuKthuX8YRgh8Zcc,1974,34,230066,0.586,0.201,0.615,1.73e-05,0.211,0.87,-9.947,0.0416,118.518,10,4
Deuce,Kiss (Remastered Version),KISS,61C3q9WLs0NpYCMeeLr2RW,1974-02-18,25,186200,0.44,0.00356,0.879,0.701,0.294,0.599,-7.023,0.0728,127.686,6,4
On the Border - 2013 Remaster,On the Border (2013 Remaster),Eagles,1y4DhcvrqUzufls8RQaRfN,1974,45,263456,0.575,0.145,0.58,0.0203,0.186,0.856,-8.99,0.0276,97.031,4,4
Here Again,Rush,Rush,1q8VMNy2RTTl7dZhVIU6hk,1974-01-01,42,454560,0.471,0.0941,0.493,0.0263,0.103,0.537,-10.465,0.0319,96.786,9,4
"Another Park, Another Sunday",What Were Once Vices Are Now Habits,The Doobie Brothers,6K1Wr66UPDkfsS4lrNdY9e,1974,50,267800,0.514,0.31,0.551,2.53e-05,0.144,0.755,-9.617,0.0272,113.427,9,4
I Shot The Sheriff,461 Ocean Blvd. (Deluxe Edition),Eric Clapton,0UOxp1BpnD8uPQMKU4wKjz,1974-07-01,63,263746,0.73,0.0853,0.639,0.00221,0.102,0.658,-11.025,0.0524,94.395,7,4
Sneakin' Sally Through The Alley,Sneakin' Sally Through The Alley,Robert Palmer,5HWQcpb5SL8IxSZjy8LVpY,1974-01-01,59,265893,0.64,0.424,0.679,0.00294,0.0878,0.965,-12.356,0.0302,99.296,4,4
Uncle Remus,Apostrophe('),Frank Zappa,4PPwkLq2ld1k09Bl5NkyZB,1974-03-22,59,169600,0.484,0.034,0.66,0.0812,0.0893,0.742,-11.163,0.0358,78.591,0,4
Doctor Doctor - 2007 Remaster,Phenomenon (2007 Remaster),UFO,5Okf7KBikV8we3uqCMFjiL,1974-01-01,61,252453,0.298,0.000168,0.799,9.42e-05,0.496,0.561,-6.962,0.0464,143.072,2,4
Cold Gin,Kiss,KISS,23mkKrQmbtEARwmO846yj8,1974-02-18,48,262973,0.512,0.0523,0.754,0.0488,0.0881,0.662,-7.753,0.11,117.588,1,4
Must of Got Lost,Nightmares...And Other Tales From The Vinyl Jungle,The J. Geils Band,252pAlbltOjOcUux4dRtjp,1974-01-01,56,178240,0.53,0.41,0.516,0.00182,0.0532,0.738,-12.378,0.0793,103.922,0,4
Bungle in the Jungle - 2002 Remaster,War Child (2002 Remaster),Jethro Tull,1IQAsCKoXsEJ7tdI0dxTqT,1974-10-14,48,216213,0.621,0.275,0.561,0.0,0.323,0.961,-10.797,0.0308,106.142,11,4
Mockingbird,Hotcakes,Carly Simon,74UWXHeikO5C3ScEREk42E,1974,47,254240,0.716,0.0532,0.753,0.000619,0.183,0.952,-12.407,0.0368,113.404,3,4
Ready for Love - 2015 Remaster,Bad Company (Deluxe),Bad Company,08JVaI77aIffN0wNjTOG4b,1974,52,299826,0.566,0.514,0.521,0.000288,0.116,0.468,-11.824,0.0321,129.167,7,4
Let It Grow,461 Ocean Blvd. (Deluxe Edition),Eric Clapton,2sXBdtNvV7fn1wbTzFrKrf,1974-07-01,46,298280,0.42,0.219,0.398,0.36,0.258,0.267,-13.626,0.025,77.689,4,4
Devil Gate Drive,Quatro,Suzi Quatro,2IvYUTsRCivlheereaqACw,1974-10-01,48,227853,0.568,0.0251,0.94,3.77e-05,0.177,0.35,-6.089,0.203,135.541,2,4
Willin',Heart Like A Wheel,Linda Ronstadt,7HblJM23la7H8kXeBwlkzN,1974,52,182040,0.518,0.0684,0.436,1.02e-05,0.143,0.521,-10.805,0.0362,141.374,4,4
Black Diamond,Kiss,KISS,6PmckFG2BhEELc5OM7O7DS,1974-02-18,49,314026,0.354,0.0833,0.62,0.00797,0.0832,0.184,-9.632,0.0557,132.526,8,4
Stone Cold Crazy - Remastered 2011,Sheer Heart Attack (Deluxe Edition 2011 Remaster),Queen,6d2UQWWWZj3k4BE6WcN4IT,1974-11-08,51,133813,0.429,0.0235,0.922,0.00138,0.0954,0.439,-6.649,0.0924,120.361,7,4
Tiger Feet,"A's, B's And Rarities",Mud,0JTexNTWFuNLw4U5TDnUYj,2005-12-20,48,230413,0.528,0.0991,0.914,0.0,0.468,0.745,-7.233,0.102,93.33,11,4
Working Man,Rush,Rush,1gkn90ExKRNAOlhDs4RoW0,1974-01-01,60,429973,0.202,0.00383,0.835,0.0388,0.126,0.661,-11.04,0.0599,156.883,9,4
I Need You,Second Helping,Lynyrd Skynyrd,2UQWW8rhNJo5tBt77LnbZH,1974-04-15,54,415600,0.45,0.0364,0.341,0.000284,0.0405,0.366,-14.218,0.0327,118.782,7,4
Any Major Dude Will Tell You,Pretzel Logic,Steely Dan,7BVIm4yj3PQ6MwTPwcjka6,1974-01-01,57,187266,0.684,0.647,0.416,0.0,0.0822,0.549,-15.367,0.0447,80.204,2,4
Don't Eat The Yellow Snow,Apostrophe('),Frank Zappa,1QY4TdhuNIOX2SHLdElzd5,1974-03-22,51,125320,0.747,0.187,0.672,0.0459,0.122,0.742,-10.867,0.112,137.392,7,1
You're My Best Friend - Remastered 2011,A Night At The Opera (2011 Remaster),Queen,4vhVDkSx9RSb2k6mWFMYNI,1975-11-21,66,170786,0.51,0.148,0.76,0.0116,0.0706,0.55,-6.995,0.0411,118.829,0,4
One of These Nights - 2013 Remaster,One of These Nights (2013 Remaster),Eagles,608xszaAxVh4m7NcKJiAbF,1975,70,291685,0.655,0.0603,0.606,0.0789,0.0757,0.765,-10.385,0.0285,110.061,7,4
50 Ways to Leave Your Lover,Still Crazy After All These Years,Paul Simon,6Qb7gtV6Q4MnUjSbkFcopl,1975-10-25,69,217346,0.815,0.166,0.372,0.000116,0.0767,0.293,-12.814,0.0752,101.684,7,4
Chain Lightning,Katy Lied,Steely Dan,1UtGIkXG8Y9s3JtSg3CIQp,1975-01-01,44,180133,0.691,0.114,0.64,0.125,0.0801,0.691,-11.342,0.0436,142.244,4,4
On The Hunt,Nuthin' Fancy,Lynyrd Skynyrd,2e6qroe20tHfu8aTQSTglt,1975,54,328466,0.599,0.287,0.598,2.44e-05,0.174,0.673,-11.786,0.0408,124.357,9,4
Sailing,Atlantic Crossing,Rod Stewart,6OuRbvP4PgbuzBIapVzmFJ,1975,67,277960,0.43,0.372,0.374,0.379,0.316,0.191,-9.949,0.0292,128.56,11,4
Be-Bop-A-Lula - Remastered 2010,Rock 'N' Roll,John Lennon,5yuryzTvAvj5hYVrlRs0FG,1975-02-17,36,157346,0.62,0.152,0.917,0.000956,0.717,0.961,-8.711,0.0473,130.821,9,4
Down Down,On The Level,Status Quo,5vVZaiK2mIL9WE1GWikOE6,1975-02-01,53,324960,0.47,0.113,0.899,6.89e-05,0.287,0.213,-7.127,0.0333,89.506,4,4
Island Girl,Rock Of The Westies,Elton John,1H7x0bYvO4rwUOb8fQXfEk,1975-10-24,41,222066,0.7,0.114,0.895,6.76e-06,0.171,0.39,-8.46,0.0626,139.911,10,4
The Temple Of The King,Ritchie Blackmore's Rainbow,Rainbow,0gaMmmhGi5buPXpquSAfxg,1975-01-01,62,282013,0.486,0.445,0.487,1.44e-05,0.0648,0.373,-11.633,0.0341,81.972,9,4
Tush - 2006 Remaster,Fandango! (Expanded 2006 Remaster),ZZ Top,6zGDIDjfDkPyNxrEERO3XG,1975-04-18,66,137933,0.58,0.1,0.885,0.00157,0.146,0.788,-5.154,0.0715,145.405,0,4
Ain't That A Shame - Remastered 2010,Rock 'N' Roll,John Lennon,4JXnZwEWkv29Fc0m5nwkQn,1975-02-17,33,154146,0.586,0.32,0.855,0.0605,0.113,0.963,-8.904,0.0414,128.512,4,4
Black Friday,Katy Lied,Steely Dan,1kn4dN91ha8qZS3pPYqjug,1975-01-01,46,221200,0.528,0.00866,0.694,0.000189,0.141,0.716,-12.294,0.057,131.287,11,4
Whiskey Rock-A-Roller,Nuthin' Fancy,Lynyrd Skynyrd,1QoKN0d8DqFvPLp8FaBp0I,1975,44,255333,0.626,0.526,0.59,0.000123,0.0812,0.796,-10.545,0.0462,131.836,7,4
The Rover - 1993 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin,4hLQfgtzEyxme6w5GiwAEy,1975-02-24,0,336906,0.367,0.0133,0.752,0.00979,0.0658,0.401,-8.134,0.0317,205.47,6,4
World Turning - 2017 Remaster,Fleetwood Mac (Deluxe Edition),Fleetwood Mac,7vRaa8kA1CF8aDg6cLQZUU,1975-07-11,33,264733,0.678,0.294,0.566,0.0125,0.11,0.888,-12.244,0.0311,115.617,2,4
Catch The Rainbow,Ritchie Blackmore's Rainbow,Rainbow,7FtRUrOEDUHTvenvp1BqZo,1975-01-01,57,396466,0.32,0.188,0.412,0.0339,0.0644,0.282,-12.75,0.0316,132.986,4,4
White Lightning And Wine,Dreamboat Annie,Heart,37RfgEetGL4LfSDNsdLG2z,1975,43,233600,0.699,0.0767,0.42,7.62e-05,0.359,0.744,-12.113,0.0564,117.145,11,4
"Shine On You Crazy Diamond, Pts. 1-5 - 2011 Remaster",Wish You Were Here (Remastered Version),Pink Floyd,32dnKMni3I3gwUbWp4mi45,1975-09-12,63,810293,0.27,0.738,0.214,0.661,0.117,0.0445,-15.779,0.029,135.869,7,3
After the Thrill Is Gone - 2013 Remaster,One of These Nights (2013 Remaster),Eagles,73gx888k1raTwjFeuqIV5D,1975,52,236663,0.572,0.407,0.358,0.00573,0.122,0.405,-10.168,0.0292,77.232,7,4
Saturday Night Special,Nuthin' Fancy,Lynyrd Skynyrd,0ZQmpf5gk4k5VMopcAtyAc,1975,56,309666,0.558,0.0146,0.563,0.000195,0.273,0.617,-11.259,0.0543,120.99,9,4
Strange Magic,Face the Music,Electric Light Orchestra,7fyWwRWsyYs6Wl7CT7O1DP,1975-10-01,43,269626,0.311,0.742,0.393,2.84e-05,0.572,0.285,-11.931,0.034,186.664,9,4
Diamonds And Rust,Diamonds & Rust,Joan Baez,4O0sGJdqpHMaWz7KoVd7tb,1975-04-01,61,286106,0.506,0.243,0.343,0.0,0.141,0.265,-12.153,0.03,130.052,5,4
Listen To What The Man Said - 1993 Digital Remaster,Venus And Mars,Wings,2Ri2AwoGX3yllyllN5gy9g,1975-05-27,0,241400,0.502,0.0328,0.54,4.17e-05,0.277,0.531,-10.624,0.0405,113.171,7,4
Trampled Under Foot - 1990 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin,2g7iUTiLRue30KAXnesFgt,1975-02-24,0,335466,0.55,0.163,0.835,0.179,0.0864,0.808,-8.632,0.0487,111.25,7,4
Muffin Man,Bongo Fury (Live),Frank Zappa,2KfjGQ3MjL1PlRsf2xUH5s,1975-10-02,46,337733,0.412,0.111,0.657,8.83e-05,0.15,0.742,-11.78,0.0887,129.119,6,4
Low Rider,Why Can't We Be Friends?,War,7Bz8yww6UMbTgTVLG6zbI4,1975-01-01,68,190826,0.812,0.0877,0.644,0.785,0.0563,0.989,-10.761,0.0493,140.075,0,4
Wish You Were Here - 2011 Remaster,Wish You Were Here (Remastered Version),Pink Floyd,7aE5WXu5sFeNRh3Z05wwu4,1975-09-12,67,304200,0.5,0.728,0.185,0.000746,0.273,0.293,-20.242,0.0535,121.002,7,4
Tenth Avenue Freeze-Out,Born To Run,Bruce Springsteen,4Gmdm6oRVwJgsM8gYnwRoE,1975-08-25,54,190466,0.702,0.482,0.777,0.0,0.0789,0.918,-4.446,0.0347,116.819,2,4
Death On Two Legs (Dedicated To...) - Remastered 2011,A Night At The Opera (Deluxe Edition 2011 Remaster),Queen,2MvRMWU2ILRcFEU8WWbuP8,1975-11-21,56,223920,0.373,0.362,0.691,4.03e-05,0.133,0.499,-6.219,0.0554,124.767,2,4
Philadelphia Freedom,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),Elton John,6kLGxJA0QCVDTIbZDbXgL3,1975-05-19,33,321933,0.705,0.0714,0.647,1.57e-05,0.0972,0.826,-8.532,0.0285,125.243,0,4
Gloria: In Excelsis Deo,Horses (Legacy Edition),Patti Smith,272Z4tzaSMMcgrZ0R494S2,1975,51,354320,0.422,0.118,0.814,5.3e-06,0.115,0.411,-7.365,0.195,147.065,9,4
Love Hurts - Single Edit,Hair of the Dog,Nazareth,5g1rzUEyVFNr2i4ifEjlVN,1975-04-01,67,232120,0.442,0.00693,0.491,0.00491,0.114,0.125,-6.598,0.0246,79.954,7,4
Houses of the Holy - 1990 Remaster,Physical Graffiti (1994 Remaster),Led Zeppelin,4es5wreov9D4Y4fXLGZkuB,1975-02-24,0,242080,0.629,0.112,0.864,0.247,0.648,0.958,-7.561,0.034,123.325,9,4
Fly By Night,Fly By Night,Rush,54TaGh2JKs1pO9daXNXI5q,1975-02-15,58,202200,0.501,0.0872,0.702,0.000994,0.0671,0.58,-8.543,0.0671,139.095,7,4
