name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
DODI,Drama,Shindy,20UH9UdfJv7UZuveUO0BOb,2019-07-12,51,182878,0.827,0.00935,0.574,1.53e-05,0.123,0.385,-6.96,0.0533,146.969,10,4
cOcO MAmA,cOcO MAmA,Dardan,0oOPa0AlLnjCO6eci0HIdH,2019-04-05,55,190000,0.515,0.176,0.59,2.47e-06,0.141,0.374,-6.761,0.217,99.785,2,4
CASINO ROYAL,CROSSOVER,Kianush,0vEXgD2oSs5K7fSuk966n6,2020-04-02,58,171496,0.748,0.0625,0.612,0.0,0.159,0.36,-7.285,0.0738,117.988,0,4
Adriana,Adriana,RAF Camora,4G3gFk4oyvt8klQEVJBzea,2019-09-20,58,165124,0.76,0.449,0.8,0.0052,0.12,0.675,-5.777,0.0537,135.04,7,4
Summer Cem (feat. Luciano),Nur Noch Nice / Nur Noch So,Summer Cem,3OYCafNXPePm6KadjjRmWf,2019-11-22,30,160546,0.874,0.179,0.589,8.49e-05,0.113,0.454,-6.871,0.079,135.025,2,4
Infinitum,Alphagene II,Kollegah,6POx7lbooxqGEASVlGIg4Z,2019-12-13,51,182560,0.608,0.293,0.652,0.0,0.0985,0.587,-6.338,0.17,95.144,1,4
Alleen,Alleen,KC Rebell,3UDsmMZsEMsvM82OcdqJWu,2019-03-15,49,160096,0.732,0.123,0.746,0.0,0.097,0.927,-6.229,0.275,159.881,3,4
Roller,Roller,Apache 207,5dhQeuLGmlhfwlI6BWfSpo,2019-08-23,58,158853,0.928,0.0303,0.758,0.00446,0.29,0.729,-6.471,0.143,128.015,10,4
Shababs botten,Shababs botten,Pashanim,0H9WHopZ62JeDaGau7REMw,2019-09-06,64,96030,0.88,0.102,0.399,0.000233,0.127,0.387,-8.849,0.464,46.66,6,3
Babygirl,Drama,Shindy,5RVjk9aH22Z9Mwg2ZaOPNT,2019-07-12,59,170992,0.747,0.231,0.669,0.0,0.106,0.755,-5.956,0.306,89.575,3,4
Energie,Ich & keine Maske,Sido,6tO2gGDNKJXX9HCnYidIvj,2019-09-26,47,182777,0.82,0.158,0.606,0.00108,0.36,0.514,-8.925,0.0544,82.005,10,4
Swish,Nur Noch Nice,Summer Cem,4ktwDUoKdVlk50lUlSIMEY,2019-11-08,50,193253,0.761,0.161,0.715,0.000724,0.166,0.655,-6.689,0.299,174.042,1,4
Wieder Lila,Wieder Lila,Samra,2kkcJ8tSDV42LdWcPjy6We,2019-05-17,62,188057,0.656,0.435,0.756,0.0,0.0934,0.645,-4.026,0.3,168.031,2,4
DNA,DNA,KC Rebell,4BD9yUEFI07WaDJ381DDMq,2019-02-15,55,253346,0.828,0.0519,0.686,2.23e-06,0.11,0.544,-5.242,0.264,156.033,2,4
Puta Madre,Puta Madre,RAF Camora,6cHxkkZ3TZUKsjd13pIO1p,2019-10-11,55,209032,0.844,0.47,0.784,0.0,0.245,0.95,-6.218,0.0346,125.974,2,4
ON OFF,SUPERSIZE,Shirin David,198VOJuQGJzYxfTSposUTg,2019-09-19,46,189906,0.798,0.73,0.434,1.07e-06,0.0869,0.761,-10.141,0.253,104.237,9,4
Brot nach Hause,Brot nach Hause,Apache 207,5e0bzcsI1khimLSJhddHdS,2019-05-10,53,176200,0.573,0.259,0.57,1.05e-06,0.1,0.193,-6.103,0.0716,99.029,10,4
Melatonin,Ich & keine Maske,Sido,2AtEv9f0EG3zo3YTLnmQNk,2019-09-26,53,184946,0.685,0.0467,0.829,0.00261,0.147,0.358,-7.053,0.0752,95.031,10,4
Vintage,Vintage,RIN,6xwI9R3ZHT9nWtSYvffYQm,2019-05-24,53,167217,0.821,0.105,0.767,0.00434,0.117,0.698,-4.934,0.275,159.959,0,4
Hauseingang,Hauseingang,Pashanim,1IikW5aCjY08gagX94j3fJ,2019-12-18,59,141451,0.549,0.168,0.396,0.0777,0.147,0.284,-8.435,0.437,79.559,8,4
Harami,Harami,Samra,5xIODxqlpUnRVA9ewZUCug,2019-04-05,51,182522,0.645,0.236,0.774,0.0,0.128,0.635,-4.839,0.344,86.692,6,4
Grey Goose,Platte,Apache 207,3aOICrSrJP0LgjBGyq7P0R,2019-10-25,47,166666,0.696,0.205,0.456,5.6e-05,0.205,0.355,-8.644,0.0393,127.932,5,4
Con Calma,Con Calma,Daddy Yankee,5w9c2J52mkdntKOmRLeM2m,2019-01-24,79,193226,0.737,0.11,0.86,1.94e-06,0.0574,0.656,-2.652,0.0593,93.989,8,4
Danza Kuduro,Meet The Orphans,Don Omar,2a1o6ZejUi8U3wzzOtCOYw,2010-01-01,77,198773,0.4,0.0846,0.915,0.0,0.0503,0.878,-4.89,0.28,88.917,0,3
Piece Of Your Heart,Piece Of Your Heart,MEDUZA,1DFD5Fotzgn6yYXkYsKiGs,2019-02-01,76,152913,0.677,0.0404,0.744,0.00016,0.074,0.631,-6.806,0.0295,124.08,10,4
Mi Gente,Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,2017-06-30,0,189440,0.543,0.0148,0.677,6.21e-06,0.13,0.294,-4.915,0.0993,103.809,11,4
Sexy Bitch (feat. Akon),One More Love,David Guetta,127uq83uGFapbddqiMUKky,2010-11-22,76,195853,0.813,0.0771,0.627,0.000616,0.131,0.801,-5.018,0.0486,130.011,11,4
My Love (feat. Jess Glynne),My Love (feat. Jess Glynne),Route 94,61UQzeiIluhpzpMdY4ag3q,2014-02-28,74,259934,0.814,0.000132,0.622,0.72,0.0658,0.726,-7.573,0.0492,119.976,8,4
Faded,THE NIGHTDAY,ZHU,2GQEM9JuHu30sGFvRYeCxz,2014-09-11,61,223480,0.867,0.00843,0.477,0.175,0.113,0.614,-7.183,0.049,124.979,9,4
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,1WSGTYKLEpKfNQYYW5Oymt,2019-02-28,65,158027,0.541,0.404,0.468,3.65e-06,0.358,0.69,-4.039,0.362,95.266,10,4
One Dance,Views,Drake,1zi7xx7UVEFkmKfv06H8x0,2016-05-06,85,173986,0.792,0.00776,0.625,0.0018,0.329,0.37,-5.609,0.0536,103.967,1,4
Rack City,Careless World: Rise Of The Last King,Tyga,0srwKuJPH8yBzzFUJMBQM2,2012-01-01,66,203200,0.929,0.0373,0.339,1.96e-05,0.187,0.273,-10.881,0.371,98.986,1,4
Wild Thoughts (feat. Rihanna & Bryson Tiller),Grateful,DJ Khaled,45XhKYRRkyeqoW3teSOkCM,2017-06-22,65,204664,0.613,0.0287,0.681,0.0,0.126,0.619,-3.089,0.0778,97.621,8,4
You Don't Know Me,You Don't Know Me,Jax Jones,7M16mAuWuFA5rC9HvkXaGx,2016-12-09,0,211935,0.877,0.163,0.658,0.0,0.0967,0.693,-6.055,0.132,123.994,11,4
"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),Pitbull,4QNpBfC0zvjKqPJcyqBy9W,2011-06-17,82,252306,0.671,0.191,0.939,0.0,0.298,0.53,-3.206,0.161,129.024,8,4
Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,5WHTFyqSii0lmT9R21abT8,2019-01-18,77,178480,0.674,0.296,0.881,3.01e-06,0.0793,0.234,-2.853,0.147,98.994,9,4
Sonnentanz - Sun Don't Shine,Netzwerk,Klangkarussell,6Qi0Wls2EaolwPMPMxfe5f,2014-01-01,69,238120,0.579,0.104,0.549,0.0202,0.0964,0.155,-8.262,0.0909,119.74,5,4
Sex,Sex,Cheat Codes,5ZEM9j0jrFr5RdHEbl2MYV,2016-03-07,1,228361,0.51,0.00451,0.692,0.0,0.138,0.209,-5.825,0.171,102.42,0,4
I Like It,Invasion of Privacy,Cardi B,58q2HKrzhC3ozto2nDdN4z,2018-04-06,79,253390,0.816,0.099,0.726,0.0,0.372,0.65,-3.998,0.129,136.048,5,4
One Dance,Views,Drake,1xznGGDReH1oQq0xzbwXa3,2016-05-06,1,173986,0.791,0.00784,0.619,0.00423,0.351,0.371,-5.886,0.0532,103.989,1,4
Like A G6,Free Wired,Far East Movement,4DvhkX2ic4zWkQeWMwQ2qf,2010-01-01,70,216893,0.435,0.00676,0.837,0.0,0.117,0.778,-8.126,0.449,124.913,3,4
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,7nKBxz47S9SD79N086fuhn,2017-02-24,71,207680,0.688,0.0642,0.822,0.0,0.241,0.66,-3.304,0.0537,91.011,0,4
Body,Body,Loud Luxury,21RzyxY3EFaxVy6K4RqaU9,2017-10-27,74,163216,0.752,0.0476,0.764,9.44e-05,0.0543,0.582,-4.399,0.038,121.958,1,4
Ocean Drive,Ocean Drive,Duke Dumont,0b6wdul3A5sQNpIOv03OxP,2015-07-31,72,206320,0.686,0.00637,0.718,0.000703,0.119,0.557,-5.054,0.0431,115.026,8,4
Jackie Chan,Jackie Chan,Tiësto,4kWO6O1BUXcZmaxitpVUwp,2018-05-18,73,215759,0.747,0.374,0.834,0.0,0.0586,0.687,-2.867,0.045,128.005,3,4
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,7Feaw9WAEREY0DUOSXJLOM,2019-04-25,75,163804,0.661,0.179,0.723,1.23e-05,0.14,0.316,-6.976,0.0566,113.778,5,4
Sonnentanz - Sun Don't Shine,Sonnentanz,Klangkarussell,5NKfB21hWeirObQjEN44x1,2013-01-01,51,236333,0.59,0.109,0.543,0.0354,0.105,0.168,-8.307,0.0931,119.749,5,4
Light It Up - Remix,Peace Is The Mission (Extended),Major Lazer,500mvzh7TRZ0YdnVeHhj8b,2015-11-27,66,166138,0.747,0.0375,0.877,0.000833,0.233,0.752,-3.782,0.0664,107.991,9,4
More Than You Know,More Than You Know,Axwell /\ Ingrosso,4q8PHoRsPUB52LFylX8Ulz,2017-05-24,0,203000,0.645,0.0323,0.741,0.0,0.29,0.534,-4.989,0.0339,123.07,5,4
Can't Hold Us (feat. Ray Dalton),The Heist (Deluxe Edition),Macklemore & Ryan Lewis,31qgVdvSqTQ7unwQQngycB,2012-10-09,0,258431,0.634,0.027,0.927,0.0,0.0986,0.88,-4.468,0.0838,146.094,2,4
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),I,Felix Jaehn,3c8iiZGfEammKJuWTErE5x,2018-02-16,73,186146,0.778,0.672,0.566,0.000197,0.0698,0.479,-6.959,0.0311,117.971,2,4
One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,7ef4DlsgrMEH11cDZd32M6,2018-04-06,86,214846,0.791,0.037,0.862,2.19e-05,0.0814,0.592,-3.24,0.11,123.994,9,4
Nobody To Love,Nobody To Love,Sigma,5dzHlLBWdxdQySpvZLHcu9,2014-09-02,50,189666,0.516,0.000502,0.908,1.62e-05,0.198,0.23,-3.312,0.0372,87.508,8,4
Talk Dirty (feat. 2 Chainz),Tattoos (Special Edition),Jason Derulo,4X4tgBEUiT6WqB2oTJ5ynH,2013-09-10,54,177685,0.76,0.0348,0.652,0.0,0.307,0.759,-7.321,0.232,100.315,6,4
Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore & Ryan Lewis,3bidbhpOYeV4knp8AIu8Xn,2012-10-09,82,258342,0.641,0.0291,0.922,0.0,0.0862,0.847,-4.457,0.0786,146.078,2,4
Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,Shape of You (feat. Nyla & Kranium) [Major Lazer Remix],Ed Sheeran,1KqvRRQd3lfM0pAlkGPrgD,2017-02-24,53,192000,0.682,0.00574,0.812,0.0,0.0553,0.347,-2.691,0.118,104.891,1,4
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Victory,DJ Khaled,6u5M4jPpYkoRV4vVHDQvkd,2010-03-02,0,227293,0.549,0.0104,0.791,0.0,0.444,0.292,-3.535,0.133,150.093,10,4
Look At Me Now,Look At Me Now,Chris Brown,7EKTo6rVJ3XSS7QTd6ep2j,2011-02-01,0,223933,0.764,0.0439,0.694,3.67e-06,0.18,0.581,-5.745,0.189,146.075,11,4
SOS (feat. Aloe Blacc),TIM,Avicii,2x0RZdkZcD8QRI53XT4GI5,2019-06-06,72,157202,0.802,0.272,0.645,0.0,0.119,0.376,-6.181,0.0715,100.001,5,4
Talk Dirty (feat. 2 Chainz),Talk Dirty,Jason Derulo,6g6A7qNhTfUgOSH7ROOxTD,2013-09-10,66,177685,0.76,0.0348,0.652,0.0,0.307,0.759,-7.321,0.232,100.315,6,4
How Deep Is Your Love,How Deep Is Your Love,Calvin Harris,22mek4IiqubGD9ctzxc69s,2015-07-17,77,212640,0.738,0.0392,0.868,0.00169,0.388,0.336,-4.373,0.0731,122.003,11,4
Time of Our Lives,Globalization,Pitbull,2bJvI42r8EF3wxjOuDav4r,2014-11-21,81,229360,0.721,0.0921,0.802,0.0,0.694,0.724,-5.797,0.0583,124.022,1,4
My Head Is a Jungle - (Radio Edit) [Live],My Head is a Jungle,Wankelmut,5479RIes0OUXZkCDsWg7Mc,2013-09-24,0,213840,0.729,0.391,0.72,0.000197,0.116,0.736,-5.2,0.0484,123.992,7,4
"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross","All I Do Is Win (Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,0RIHDrcRAXtUlnkvTYPW1a,2010-02-09,0,230281,0.55,0.0135,0.779,0.0,0.333,0.315,-3.841,0.211,150.069,0,4
Bailando - Spanish Version,SEX AND LOVE (Deluxe),Enrique Iglesias,32lm3769IRfcnrQV11LO4E,2014-01-01,68,243413,0.723,0.0426,0.777,3.68e-06,0.0451,0.961,-3.503,0.108,91.017,7,4
I Got U,EP1,Duke Dumont,69gQgkobVW8bWjoCjBYQUd,2014-01-01,60,285596,0.636,0.00377,0.761,0.00784,0.0851,0.463,-7.752,0.035,120.837,9,4
La La La,Hotel Cabana (Deluxe Version),Naughty Boy,3wPPWcVuinAU7dXcJXtCID,2013-01-01,73,222200,0.772,0.107,0.65,1.13e-06,0.0905,0.262,-5.202,0.0306,125.083,6,4
Levels - Radio Edit,2011 Hits,Various Artists,4MVjhujg0nKKoFVf6s0k8L,2019-11-08,45,201920,0.579,0.0484,0.887,0.828,0.294,0.472,-5.961,0.0334,126.041,1,4
Waves - Robin Schulz Radio Edit,Prayer,Robin Schulz,4m9jj7pkvNygsrl7v89Nwz,2014-09-19,0,207080,0.829,0.00808,0.514,0.000646,0.0925,0.455,-9.58,0.0361,119.995,5,4
7 rings,7 rings,Ariana Grande,14msK75pk3pA33pzPVNtBF,2019-01-18,1,178640,0.725,0.578,0.321,0.0,0.0884,0.319,-10.744,0.323,70.142,1,4
DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),Usher,4356Typ82hUiFAynbLYbPn,2010-03-30,79,220800,0.663,0.0338,0.861,0.0,0.082,0.654,-3.398,0.109,119.963,7,4
"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",Father Of Asahd,DJ Khaled,03nPEoQOYMuDe7KmGljpmd,2019-05-17,60,260000,0.527,0.073,0.761,0.0,0.0865,0.653,-4.708,0.341,135.543,0,5
I Know There's Gonna Be (Good Times) [feat. Popcaan],I Know There's Gonna Be (Good Times) [feat. Popcaan],Young Thug,6V5nMvQwsiyW7rEyZq3gfQ,2015-08-28,0,213622,0.632,0.124,0.592,0.0,0.53,0.499,-9.735,0.162,89.522,11,4
All Of The Lights,My Beautiful Dark Twisted Fantasy,Kanye West,22L7bfCiAkJo5xGSQgmiIO,2010-11-22,76,299613,0.531,0.0796,0.803,1.71e-05,0.176,0.221,-3.284,0.0717,142.113,1,4
Solo (feat. Demi Lovato),What Is Love? (Deluxe Edition),Clean Bandit,3NuK5xMlSlB6K2Qp16zf3h,2018-11-30,67,222706,0.74,0.0357,0.622,4.85e-05,0.356,0.556,-4.608,0.0446,104.966,11,4
365,365,Zedd,2XWjPtKdi5sucFYtVav07d,2019-02-14,65,181899,0.745,0.339,0.693,0.0,0.123,0.248,-5.479,0.034,98.039,2,4
Chasing Highs,Chasing Highs,ALMA,3GJjiToqnCxTm5rOaqoxdi,2017-03-23,59,195678,0.792,0.271,0.775,1.55e-05,0.406,0.521,-4.575,0.0532,111.957,2,4
Watch Me (Whip / Nae Nae),Watch Me (Whip / Nae Nae),Silentó,5RIVoVdkDLEygELLCniZFr,2015-05-04,65,185142,0.821,0.247,0.759,0.0,0.321,0.962,-8.541,0.121,140.01,8,4
Promises (with Sam Smith),Promises (with Sam Smith),Calvin Harris,5N5k9nd479b1xpDZ4usjrg,2018-08-17,76,213309,0.781,0.0119,0.768,4.91e-06,0.325,0.486,-5.991,0.0394,123.07,11,4
Dirty Sexy Money (feat. Charli XCX & French Montana),Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,0tPQPaOKM32WgMSbPCYyRH,2017-11-02,59,172687,0.721,0.0789,0.873,0.0,0.0824,0.552,-4.741,0.119,79.943,1,4
Turn Down for What,Turn Down for What,DJ Snake,67awxiNHNyjMXhVgsHuIrs,2013-12-18,71,213733,0.818,0.00107,0.799,0.128,0.057,0.0815,-4.1,0.156,100.014,1,4
Old Thing Back (feat. Ja Rule and Ralph Tresvant),Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,6HTJZ0TQJVMSKkUGzAOe2h,2015-02-17,67,321649,0.805,0.194,0.858,7.89e-06,0.256,0.523,-3.067,0.105,97.033,0,4
Party Rock Anthem,Party Rock Anthem,LMFAO,70dWrqAp30TmWeibQkn0i7,2011,0,263360,0.741,0.0205,0.727,0.0,0.264,0.37,-4.174,0.151,130.023,5,4
What's My Name?,Loud,Rihanna,5xZtUAVUVfjBtVtMOgMkyy,2010-11-16,54,263173,0.69,0.229,0.786,0.0,0.0797,0.583,-2.959,0.0692,100.049,2,4
Lean On (feat. MØ & DJ Snake),Peace Is the Mission,Major Lazer,33YmfTNoLnbkRnOjf7YIVm,2015-06-01,59,176561,0.723,0.00346,0.809,0.00123,0.565,0.274,-3.081,0.0625,98.007,7,4
Better Now,beerbongs & bentleys,Post Malone,7dt6x5M1jzdTEt8oCbisTK,2018-04-27,81,231266,0.68,0.331,0.578,0.0,0.135,0.341,-5.804,0.04,145.038,10,4
Solo Dance,Solo Dance,Martin Jensen,3hRi7ubt1NhroxTrdnjn4w,2016-11-04,43,174933,0.746,0.0485,0.846,0.0,0.195,0.403,-2.432,0.048,114.955,9,4
TIME,ALESSO MIXTAPE - PROGRESSO VOLUME 1,Alesso,108r6pnZHStBIktpyyps9w,2019-03-08,47,166000,0.768,0.00627,0.808,5.33e-06,0.343,0.664,-1.818,0.112,119.971,5,4
On The Floor - Radio Edit,On The Floor,Jennifer Lopez,0Oe49j06Bjrxs8PltuVeaW,2011-01-01,72,230906,0.758,0.0848,0.686,0.00127,0.142,0.444,-6.346,0.0792,130.007,11,4
Bottoms Up (feat. Nicki Minaj),"Passion, Pain & Pleasure",Trey Songz,2IpGdrWvIZipmaxo1YRxw5,2010-09-13,1,242013,0.845,0.0205,0.601,0.0,0.385,0.329,-5.283,0.161,74.008,1,4
Call on Me - Ryan Riback Remix,Call On Me (Remixes),Starley,2L6orAlH8tBhiFTumIfMyF,2016-10-18,63,222040,0.67,0.0604,0.838,0.000611,0.159,0.717,-4.031,0.0362,104.998,0,4
Dance Monkey,The Kids Are Coming,Tones And I,5ZULALImTm80tzUbYQYM9d,2019-08-29,73,209438,0.824,0.692,0.588,0.000104,0.149,0.513,-6.4,0.0924,98.027,6,4
Habits (Stay High) - Hippie Sabotage Remix,Queen Of The Clouds,Tove Lo,62N2JSA0jHmSH7Va9t7hIf,2014-01-01,64,258933,0.735,0.00108,0.686,0.874,0.0933,0.0656,-7.562,0.0366,121.011,4,4
Fireball (feat. John Ryan),Fireball (feat. John Ryan),Pitbull,49eplIHvgCLY8HAgcaWrUb,2014-07-23,64,235012,0.69,0.0894,0.937,0.000104,0.0532,0.794,-5.393,0.0642,122.951,10,4
Lean On,Peace Is The Mission (Extended),Major Lazer,1Lim1Py7xBgbAkAys3AGAG,2015-11-27,72,176561,0.723,0.00346,0.809,0.00123,0.565,0.274,-3.081,0.0625,98.007,7,4
Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),Stay Trippy,Juicy J,7EZPH9Px3gXlxD5KJDwtwc,2013-08-23,63,278826,0.871,0.00212,0.743,0.0,0.141,0.576,-5.442,0.277,130.977,2,4
OMG (feat. will.i.am),Raymond v Raymond (Expanded Edition),Usher,1bM50INir8voAkVoKuvEUI,2010-03-30,73,269493,0.781,0.198,0.745,1.14e-05,0.36,0.326,-5.81,0.0332,129.998,4,4
Despacito,VIDA,Luis Fonsi,6habFhsOp2NvshLv26DqMb,2019-02-01,80,229360,0.655,0.198,0.797,0.0,0.067,0.839,-4.787,0.153,177.928,2,4
Dance Monkey,Dance Monkey (Stripped Back) / Dance Monkey,Tones And I,2XU0oxnq2qxCpomAAuJY8K,2019-10-17,79,209438,0.824,0.692,0.588,0.000104,0.149,0.513,-6.4,0.0924,98.027,6,4
Dynamite,The Rokstarr Hits Collection,Taio Cruz,2CEgGE6aESpnmtfiZwYlbV,2010-01-01,80,202613,0.751,0.00379,0.783,0.0,0.036,0.816,-3.724,0.0859,119.975,4,4
King,Communion (Deluxe),Years & Years,3AeicLnm55RqcXGBKYQolM,2015-07-10,69,215360,0.56,0.0594,0.857,0.0,0.381,0.432,-4.145,0.0384,119.975,4,4
No Money,The Aviary,Galantis,6M6Tk58pQvABy6ru66dY3d,2017-09-15,68,191293,0.674,0.0282,0.915,0.00337,0.273,0.78,-3.999,0.0411,126.038,6,4
Good Feeling,Wild Ones,Flo Rida,2LEF1A8DOZ9wRYikWgVlZ8,2012-06-22,76,248133,0.706,0.0588,0.89,0.00286,0.306,0.684,-4.444,0.0688,128.011,1,4
Waiting All Night (feat. Ella Eyre),Home,Rudimental,6yraFyhgbavO2amB2lhpfi,2013-04-26,0,292586,0.544,0.00264,0.728,0.00959,0.427,0.281,-5.358,0.05,174.983,6,4
Starships,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),Nicki Minaj,2EBCVPNAG46nbgs6jXPGvv,2012-01-01,76,210626,0.747,0.135,0.716,0.0,0.251,0.751,-2.457,0.075,125.008,11,4
Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,0d2iYfpKoM0QCKvcLCkBao,2018-07-12,76,173799,0.56,0.555,0.68,0.0,0.116,0.319,-7.648,0.321,89.391,6,4
Dynamite,Rokstarr,Taio Cruz,1DqdF42leyFIzqNDv9CjId,2010-01-01,66,203866,0.754,0.00332,0.804,0.0,0.0329,0.818,-3.177,0.0853,119.968,4,4
Señorita,Shawn Mendes (Deluxe),Shawn Mendes,6v3KW9xbzN5yKLt9YKDYA2,2019-06-19,79,190799,0.759,0.0392,0.548,0.0,0.0828,0.749,-6.049,0.029,116.967,9,4
Friends (with BloodPop®),Friends (with BloodPop®),Justin Bieber,7iNIg7XDEaYECfWD5dJ9Va,2017-08-17,70,189466,0.743,0.00389,0.735,0.0,0.304,0.631,-5.337,0.0382,104.979,8,4
My House,My House,Flo Rida,6Knv6wdA0luoMUuuoYi2i1,2015-04-07,77,192190,0.688,0.0215,0.702,0.0,0.128,0.74,-4.792,0.0499,94.006,7,4
I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,1MtUq6Wp1eQ8PC6BbPCj8P,2016-05-06,72,197933,0.664,0.0353,0.714,8.42e-06,0.0843,0.71,-6.645,0.111,101.969,7,4
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",Grateful,DJ Khaled,1jYiIOC5d6soxkJP81fxq2,2017-06-22,66,288876,0.599,0.0533,0.667,0.0,0.134,0.817,-4.267,0.0367,80.984,7,4
Runaway (U & I),Pharmacy,Galantis,46lFttIf5hnUZMGvjK0Wxo,2015-06-05,75,227073,0.506,0.00711,0.805,0.00193,0.0856,0.383,-4.119,0.0469,126.008,1,4
Easy Love,Brighter Days,Sigala,5s7xgzXtmY4gMjeSlgisjy,2018-09-28,67,229813,0.68,0.175,0.942,0.0013,0.117,0.647,-4.208,0.0631,123.976,9,4
Let Me Love You,Encore,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU,2016-08-05,82,205946,0.649,0.0863,0.716,2.63e-05,0.135,0.163,-5.371,0.0349,99.988,8,4
Friends (with BloodPop®),Friends (with BloodPop®),Justin Bieber,7nZmah2llfvLDiUjm0kiyz,2017-08-17,0,189466,0.744,0.00459,0.739,0.0,0.306,0.649,-5.35,0.0387,104.99,8,4
Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,Jack Ü,66hayvUbTotekKU3H4ta1f,2015-02-24,74,250285,0.432,0.041,0.781,4.21e-06,0.0789,0.197,-4.038,0.0567,139.432,4,4
Higher Love,Higher Love,Kygo,6oJ6le65B3SEqPwMRNXWjY,2019-06-28,76,228267,0.693,0.0151,0.678,5.71e-06,0.101,0.404,-7.159,0.0324,103.952,8,4
Slide (feat. Frank Ocean & Migos),Slide (feat. Frank Ocean & Migos),Calvin Harris,6gpcs5eMhJwax4mIfKDYQk,2017-02-24,73,230813,0.736,0.498,0.795,1.21e-06,0.254,0.511,-3.299,0.0545,104.066,1,4
Electricity (with Dua Lipa),Electricity (with Dua Lipa),Silk City,5N4erncE7kuUccm7zEmwzk,2018-09-06,74,238173,0.588,0.0104,0.67,3.33e-06,0.338,0.505,-6.439,0.0473,118.159,0,4
Without You (feat. Sandro Cavazza),AVĪCI (01),Avicii,6WbADFqMvR8N5u0BvtsWQE,2017-08-10,0,181672,0.652,0.00179,0.855,0.0,0.0404,0.279,-4.832,0.0441,134.009,2,4
FRIENDS,FRIENDS,Marshmello,08bNPGLD8AhKpnnERrAc6G,2018-02-09,79,202620,0.626,0.205,0.88,0.0,0.128,0.534,-2.384,0.0504,95.079,9,4
Infinity,Feel Something,Jaymes Young,1SOClUWhOi8vHZYMz3GluK,2017-06-23,88,237720,0.671,0.148,0.673,5.29e-05,0.304,0.494,-6.941,0.0444,121.963,11,4
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",Fifty Shades Of Grey (Original Motion Picture Soundtrack),Various Artists,28SGSSREhZ2Jv9QmaLRsam,2015-02-10,53,250973,0.667,0.397,0.342,0.0,0.0945,0.453,-5.93,0.0325,119.882,2,3
Let Me Love You,Encore,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU,2016-08-05,82,205946,0.649,0.0863,0.716,2.63e-05,0.135,0.163,-5.371,0.0349,99.988,8,4
I Want You Around,"- Ugh, those feels again",Snoh Aalegra,2VqKx3HH8gaZPabNWYvksy,2019-08-16,67,212787,0.705,0.388,0.433,0.134,0.0841,0.602,-9.706,0.204,168.006,4,4
Without Me,Without Me,Halsey,5p7ujcrUXASCNwRaWNHR1C,2018-10-04,78,201660,0.752,0.297,0.488,9.11e-06,0.0936,0.533,-7.05,0.0705,136.041,6,4
Diamonds,Unapologetic (Deluxe),Rihanna,6O20JhBJPePEkBdrB5sqRx,2012-12-11,75,225146,0.564,0.00125,0.71,0.0,0.109,0.393,-4.92,0.0461,91.972,11,4
Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,4Of7rzpRpV1mWRbhp5rAqG,2019-05-17,79,220492,0.736,0.946,0.308,0.0,0.186,0.361,-7.83,0.0677,111.202,4,4
