name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Freak On a Leash,Follow The Leader,Korn,6W21LNLz9Sw7sUSNWMSHRu,1998-08-18,74,255733,0.353,2.23e-05,0.898,0.105,0.39,0.525,-5.877,0.052,103.293,2,4
What It's Like,Whitey Ford Sings the Blues,Everlast,0nbuX7OZkEY5agMkpr98wS,1998-09-08,6,303133,0.678,0.0904,0.556,0.0334,0.0866,0.405,-7.423,0.0281,85.158,0,4
Every You Every Me,Without You I'm Nothing,Placebo,3tRv4ZYZimrL27flnjgeR6,1998-10-12,68,213800,0.478,2.7e-05,0.923,0.719,0.325,0.165,-7.547,0.0569,133.134,10,4
American Woman,5,Lenny Kravitz,3X6iIrFuQoCshIWBseEKPl,1998-05-12,64,264560,0.688,0.0304,0.671,0.0,0.0782,0.537,-7.872,0.0975,83.988,1,4
New Noise,The New Noise Theology EP,Refused,2yuSLHwPoOoB1zDuXnQnqZ,1998-11-17,51,312720,0.68,0.0045,0.763,0.00462,0.106,0.385,-8.158,0.0908,105.902,9,4
Staring At The Sun,Americana,The Offspring,0D2A4Rid7gnlcwlspLTkx0,1998-11-16,61,133586,0.403,0.259,0.952,0.0,0.123,0.729,-3.925,0.202,87.833,0,4
Whiskey In The Jar,Garage Inc.,Metallica,2R6UrJ8uWbSIiHWmvRQvN8,1998-01-01,73,304693,0.511,5.6e-06,0.97,0.00136,0.18,0.566,-3.72,0.0414,132.986,10,4
Superbeast,Hellbilly Deluxe,Rob Zombie,4eNnMvUrSu2TRpySjVC0Pv,1998-01-01,63,220266,0.518,0.000136,0.975,0.827,0.42,0.32,-4.425,0.0575,154.059,8,4
Sugar,System Of A Down,System Of A Down,31RTFPrB7wmYBhlkM2ILXG,1998,71,153800,0.451,0.00167,0.889,0.00215,0.258,0.586,-2.693,0.261,131.073,1,4
Cowboy,Devil Without a Cause,Kid Rock,19LT4ZUEeoUdimKE04WJJg,1998-08-05,64,257866,0.608,0.085,0.897,0.0,0.108,0.868,-2.921,0.291,166.652,1,4
Americana,Americana,The Offspring,0CUYFHDVPANZRwa2SQsoWs,1998-11-16,57,195160,0.377,0.00756,0.824,0.000446,0.408,0.81,-4.67,0.0947,147.141,7,4
Keep Away,Godsmack,Godsmack,1lrwHbZhCXUhb7zI0VcIPA,1998-01-01,57,290066,0.362,3.87e-05,0.923,0.00566,0.476,0.444,-5.192,0.0727,99.003,2,4
Thinking Of You,5,Lenny Kravitz,61yV8JIUIdoeXfvp6R0UVN,1998-05-12,27,384133,0.637,0.179,0.723,0.00664,0.306,0.579,-8.014,0.0411,166.709,9,4
Turn The Page,Garage Inc.,Metallica,1aXFBWnnPFRKUN7vuIA5h0,1998-01-01,63,366466,0.426,1.94e-05,0.813,0.022,0.0937,0.228,-3.963,0.0318,149.013,8,4
Spiders,System Of A Down,System Of A Down,4vAHXnJ5YWLq5hbIVzZS1h,1998,66,215440,0.46,0.0324,0.54,0.0168,0.326,0.0506,-5.132,0.0381,137.855,5,4
Closing Time,Feeling Strangely Fine (20th Anniversary Edition),Semisonic,6liaHE9iHh23PLVvw7lK8V,1998-03-24,53,273826,0.444,0.084,0.84,2.07e-05,0.102,0.282,-7.024,0.032,92.077,7,4
My Favourite Game,Gran Turismo (Remastered),The Cardigans,0Ui05Ov0s4PnRc4JI3Pilg,1998-01-01,66,220467,0.586,4.78e-05,0.777,0.00147,0.0729,0.424,-6.185,0.0303,143.339,5,4
Save Tonight,Desireless,Eagle-Eye Cherry,1t2Hq2WIBcZINOEnK6mdJG,1998-07-13,65,239226,0.547,9.24e-05,0.693,5.46e-05,0.113,0.583,-8.786,0.0353,119.567,0,4
Bad Religion,Godsmack,Godsmack,4BdPYaw5KvboXSej5XZpAW,1998-01-01,54,193266,0.466,0.00185,0.842,3.66e-05,0.107,0.669,-5.657,0.114,154.348,7,4
Fly Away,5,Lenny Kravitz,1OxcIUqVmVYxT6427tbhDW,1998-05-12,72,221332,0.587,0.018,0.872,0.0,0.622,0.735,-5.066,0.0484,159.925,7,4
Pretty Fly (For A White Guy),Americana,The Offspring,3SFXsFpeGmBTtQvKiwYMDA,1998-11-16,73,188666,0.723,0.088,0.895,0.0,0.0717,0.963,-3.707,0.102,143.373,11,4
Got the Life,Follow The Leader,Korn,6nJPHXRpKYv2yqtalEjKy5,1998-08-18,69,225306,0.501,1.88e-05,0.905,0.765,0.383,0.584,-5.721,0.0518,123.277,11,4
Dragula,Hellbilly Deluxe,Rob Zombie,6Nm8h73ycDG2saCnZV8poF,1998-01-01,73,222826,0.591,8.74e-05,0.963,0.000107,0.0781,0.609,-6.489,0.0531,125.03,0,4
Erase / Rewind,Gran Turismo (Remastered),The Cardigans,3JfkNCiXjHEVkbFfCQ417E,1998-01-01,61,218504,0.743,0.000504,0.697,0.0126,0.106,0.585,-6.079,0.0276,103.642,11,4
Pure Morning,Without You I'm Nothing,Placebo,1TqmZVIyeD4aN4Wa0wbnfy,1998-10-12,62,254760,0.387,0.0372,0.898,4.04e-05,0.11,0.202,-6.835,0.0675,81.354,8,4
Why Don't You Get A Job,Americana,The Offspring,0sNKiz82ATCvT3f3XVVUUj,1998-11-16,71,172466,0.766,0.0674,0.882,2.3e-06,0.281,0.544,-4.478,0.0719,107.932,5,4
Do the Evolution,Yield,Pearl Jam,0dIipTYASaFwX1QxVrVFV7,1998-02-17,60,231253,0.466,0.00041,0.981,0.0108,0.0673,0.325,-5.011,0.063,140.643,10,4
Dying,Celebrity Skin,Hole,59m93IlJ9N9dOjAZIm9NzY,1998-01-01,45,224933,0.45,0.261,0.451,0.0,0.0734,0.295,-9.219,0.0299,162.147,2,3
Space Lord,Powertrip,Monster Magnet,3twKuUTPH239GCSPdRfmgY,1998-01-01,55,355973,0.634,0.000186,0.737,0.635,0.119,0.379,-7.104,0.0354,95.811,10,4
Blue Monday,Candyass,Orgy,5267gVdYWrLoz6ClOhlqmE,1998-08-18,61,267000,0.589,8.65e-05,0.696,3.43e-05,0.0779,0.938,-8.109,0.034,129.833,8,4
Teardrop,Mezzanine,Massive Attack,67Hna13dNDkZvBpTXRIaOJ,1998-01-01,68,330773,0.615,0.0173,0.419,0.497,0.135,0.216,-8.8,0.0395,76.997,11,4
Ava Adore,Adore (Super Deluxe),The Smashing Pumpkins,6bVB2MGR7LcotAIB1vfpw6,1998,58,270893,0.604,0.000401,0.844,0.214,0.0484,0.791,-6.003,0.0597,160.318,8,4
Voodoo,Godsmack,Godsmack,5uGsG0LfotfWDq6hql4h53,1998-01-01,64,282653,0.778,0.17,0.613,2.56e-06,0.102,0.853,-9.897,0.0488,120.005,10,4
Living Dead Girl,Hellbilly Deluxe,Rob Zombie,10V8XpuyMoEcSMfM79WDET,1998-01-01,66,201400,0.518,0.00504,0.948,0.104,0.228,0.55,-5.58,0.0683,103.025,6,4
Thank U,Supposed Former Infatuation Junkie,Alanis Morissette,3CVDronuSnhguSUguPoseM,1998-10-16,63,258773,0.672,0.379,0.616,2.73e-05,0.0887,0.566,-5.764,0.0258,92.094,0,4
If You Tolerate This Your Children Will Be Next,This Is My Truth Tell Me Yours,Manic Street Preachers,2VmyLy2HQlkevZYboXHM5O,1998-09-14,62,290960,0.267,0.00019,0.81,0.018,0.084,0.267,-6.189,0.0418,127.673,0,5
Save Yourself,Darkest Days,Stabbing Westward,13ZS2V2RsGWguOYYvIqDN5,1998-03-31,49,253293,0.572,2.94e-05,0.859,0.253,0.201,0.106,-6.785,0.0352,110.034,1,4
Shimmer,Sunburn,Fuel 238,7kwpnE5W3ugxJ8wZdNYupT,1998-12-07,47,214066,0.482,0.00263,0.802,0.0,0.24,0.407,-6.473,0.0419,114.592,4,4
Inside Out,Eve 6,Eve 6,4GiVcDqNQI0fc0yYuRGH9m,1998,68,219466,0.483,0.114,0.818,0.0,0.367,0.691,-7.666,0.0444,175.668,11,4
Superman,Hang-Ups,Goldfinger,4X3qGigyU6ARi3HP4lWD95,1998-06-01,63,185026,0.429,0.000131,0.937,0.0002,0.0807,0.894,-3.986,0.0573,194.838,2,4
Wishlist,Yield,Pearl Jam,7hObovvcbBpXgZHQ9if4WU,1998-02-17,58,206586,0.623,0.0134,0.342,0.00412,0.106,0.101,-8.694,0.038,115.032,0,4
Perfect,Adore (Super Deluxe),The Smashing Pumpkins,5DuaMIvmPyT3oEvuccx6JO,1998,57,202853,0.644,0.00911,0.912,0.647,0.449,0.54,-6.327,0.0436,114.289,7,4
Someday,14:59,Sugar Ray,6zeDYmP3ARpURvpK29Q09P,1998-12-23,61,242800,0.745,0.0105,0.682,0.0862,0.21,0.938,-4.39,0.0287,110.857,1,4
Celebrity Skin,Celebrity Skin,Hole,2V4Bc2I962j7acQj1N0PiQ,1998-01-01,67,162666,0.438,9.44e-06,0.905,5.4e-05,0.363,0.723,-6.161,0.0419,134.163,9,4
I Think I'm Paranoid,Version 2.0,Garbage,6NkahMKdOnwSt8lUe3ZJbW,1998-01-01,0,218053,0.558,0.000369,0.813,0.0676,0.447,0.54,-5.95,0.0368,113.864,0,4
Singing In My Sleep,Feeling Strangely Fine (20th Anniversary Edition),Semisonic,7ra0Uf8XtNk8Uky4gip5yW,1998-03-24,48,270933,0.448,0.0046,0.959,0.000102,0.319,0.379,-5.502,0.0464,136.001,4,4
My Favorite Mistake,The Globe Sessions,Sheryl Crow,3BOywlNj1muD3sU9aMYRiA,1998-09-21,47,248240,0.614,0.00494,0.777,0.000851,0.349,0.552,-8.24,0.0304,104.646,4,4
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Armageddon - The Album,Various Artists,225xvV8r1yKMHErSWivnow,1998-06-23,73,298760,0.383,0.165,0.662,0.0,0.248,0.138,-5.162,0.0333,121.154,2,4
In the Aeroplane Over the Sea,In the Aeroplane Over the Sea,Neutral Milk Hotel,5rfT032kGmLvbxZzfHlu5D,1998-02-20,65,202346,0.271,0.392,0.714,0.0,0.115,0.239,-5.124,0.0329,94.158,7,3
What's My Age Again?,Enema Of The State,blink-182,4LJhJ6DQS7NwE7UKtvcM52,1999-06-01,76,148360,0.391,0.0126,0.951,0.000378,0.0878,0.468,-7.419,0.0692,157.66,6,4
My Own Worst Enemy,A Place In The Sun,Lit,33iv3wnGMrrDugd7GBso1z,1999-02-22,72,169026,0.494,0.00129,0.946,0.0,0.398,0.741,-2.757,0.0637,103.408,4,4
Otherside,Californication (Deluxe Edition),Red Hot Chili Peppers,64BbK9SFKH2jk86U3dGj2P,1999-06-08,78,255373,0.458,0.00316,0.795,0.000202,0.0756,0.513,-3.265,0.0574,123.229,0,4
Breakout,There Is Nothing Left To Lose,Foo Fighters,2kh0u2d2YKQ7BCqeLPdHk6,1999-11-02,60,200800,0.421,5.18e-05,0.938,0.00291,0.124,0.427,-4.212,0.0522,156.794,11,4
Sour Girl,No. 4,Stone Temple Pilots,6wNwHBUjsessjRioNVFbaO,1999-10-08,56,256253,0.394,0.0769,0.663,0.00644,0.239,0.737,-6.619,0.0295,207.575,0,4
Along Comes Mary,Hooray For Boobies,Bloodhound Gang,5YpWUYiyidrtRzYedpXKiU,1999-10-04,58,201826,0.635,0.00107,0.758,0.575,0.239,0.733,-7.173,0.095,155.043,0,4
Butterfly,The Gift Of Game,Crazy Town,4BggEwLhGfrbrl7JBhC8EC,1999-11-04,72,216733,0.736,0.00132,0.811,0.000142,0.107,0.609,-4.17,0.081,103.502,9,4
What If,Human Clay,Creed,22bX2FwXSvG49G0bPWm5nc,1999-01-01,57,318093,0.433,0.000127,0.895,1.7e-05,0.358,0.246,-5.548,0.0587,149.896,2,4
Break Stuff,Significant Other,Limp Bizkit,5cZqsjVs6MevCnAkasbEOX,1999,74,166706,0.432,0.0127,0.884,0.000527,0.166,0.624,-6.659,0.13,108.948,8,4
Dumpweed,Enema Of The State,blink-182,5SlKhaPcdIfSjpoM2QtM4C,1999-06-01,61,143893,0.451,0.00244,0.937,0.000112,0.148,0.591,-5.524,0.0952,100.601,4,4
You Spin Me Round (Like A Record),Felons and Revolutionaries,Dope,0Hxty2K8F2DrrCXQyQVpBo,1999-09-06,63,163666,0.602,0.000122,0.876,7.16e-06,0.108,0.713,-5.212,0.0442,128.563,11,4
Push It,Wisconsin Death Trip,Static-X,6O7pihLJgeqxUnG7u9oYL2,1999-03-19,63,154906,0.557,0.000393,0.978,4.42e-06,0.287,0.499,-3.965,0.0493,149.887,0,4
Mudshovel,Dysfunction,Staind,6264zKFgXM13JuRBX4MMyD,1999-04-13,63,282093,0.328,0.000224,0.826,0.000944,0.0818,0.341,-5.085,0.0362,106.606,6,4
The Ballad Of Chasey Lain,Hooray For Boobies,Bloodhound Gang,0l481RtogQ2BHsSecANMed,1999-10-04,59,141893,0.788,0.00553,0.452,0.0039,0.0917,0.975,-5.951,0.0409,134.004,9,4
Going Away To College,Enema Of The State,blink-182,4TofVhKSYwFXRtbYo5M3h4,1999-06-01,58,179333,0.532,0.0105,0.753,0.0,0.389,0.575,-6.481,0.0322,104.522,11,4
Denial,Home,Sevendust,25LbeGnYJuqbkxqc8VyhTs,1999-08-24,53,257266,0.608,3.89e-05,0.881,0.0028,0.184,0.503,-6.035,0.0525,104.398,1,4
Promises,Bury The Hatchet,The Cranberries,15Trb1S2FDZSMLDzWfnlbg,1999-04-19,58,327573,0.501,0.0628,0.864,0.0,0.169,0.247,-3.231,0.0502,130.061,4,4
Just Like This,Significant Other,Limp Bizkit,7on45JTbuUgroAC4DXwBqQ,1999,54,215040,0.639,0.00896,0.947,0.00173,0.0915,0.586,-4.216,0.142,100.869,6,4
Californication,Californication (Deluxe Edition),Red Hot Chili Peppers,48UPSzbZjgc449aqz8bxox,1999-06-08,81,329733,0.592,0.0021,0.767,0.00165,0.127,0.328,-2.788,0.027,96.483,9,4
Guerrilla Radio,The Battle Of Los Angeles,Rage Against The Machine,1wsRitfRRtWyEapl0q22o8,1999-11-02,70,206200,0.599,0.0129,0.957,7.06e-05,0.155,0.489,-5.764,0.188,103.68,11,4
I Hope You Die,Hooray For Boobies,Bloodhound Gang,3B0Er8HRu24IbPKCi59N0b,1999-10-04,55,219826,0.544,0.00124,0.888,0.0505,0.244,0.973,-6.005,0.0386,159.995,1,4
Down,No. 4,Stone Temple Pilots,0Im8piS5MwtQAnpWVla5iw,1999-10-08,53,228960,0.411,0.000209,0.953,0.0007,0.105,0.216,-3.853,0.073,134.823,6,4
When Worlds Collide,Tonight The Stars Revolt,Powerman 5000,6aF5JtQSrh7wNrkDE9B0My,1999-01-01,67,177960,0.56,0.00132,0.903,0.0,0.291,0.581,-4.77,0.0754,143.821,11,4
Nookie,Significant Other,Limp Bizkit,1TEZWG1FdjzDdercCguTwj,1999,66,289560,0.573,0.00218,0.929,0.0723,0.718,0.284,-5.996,0.082,97.57,11,4
Aliens Exist,Enema Of The State,blink-182,3nqm3DdVskqbHhmb8S8hMd,1999-06-01,60,193000,0.47,0.000954,0.915,7.58e-06,0.35,0.69,-6.787,0.1,107.569,11,4
Animal Instinct,Bury The Hatchet,The Cranberries,3J58Ccc5iTbCRnYx2xjo6d,1999-04-19,62,211066,0.61,0.089,0.85,0.0,0.256,0.604,-5.411,0.0307,132.174,4,4
Sleep Now In the Fire,The Battle Of Los Angeles,Rage Against The Machine,1MQTmpYOZ6fcMQc56Hdo7T,1999-11-02,66,205600,0.426,0.00162,0.929,0.105,0.0789,0.539,-6.729,0.0701,127.059,2,4
Californication,Californication,Red Hot Chili Peppers,34KTEhpPjq6IAgQg2yzJAL,1999-06-08,60,329733,0.592,0.0021,0.767,0.00165,0.127,0.328,-2.788,0.027,96.483,9,4
The Chemicals Between Us - Remastered,The Science Of Things (Remastered),Bush,2zS8FkQaSNHAIpqePh95JB,1999-10-26,50,217493,0.51,0.00268,0.957,0.0697,0.267,0.389,-3.968,0.149,97.642,7,4
Falling Away from Me,Issues,Korn,2F6FfZ4w8z3eJpSxPotVO5,1999-11-09,71,270920,0.468,0.00014,0.769,0.00124,0.271,0.17,-7.036,0.041,104.102,4,4
Lit Up,Buckcherry,Buckcherry,1OBMSzh2ocRqK2gUFaMBSM,1999-01-01,63,215560,0.652,0.000535,0.871,1.23e-05,0.357,0.938,-3.136,0.034,128.822,5,4
Higher,Human Clay,Creed,1ZozJfi8u9cO2Ob8KwiwNT,1999-01-01,70,316733,0.459,5.15e-05,0.83,0.00014,0.206,0.431,-6.254,0.0364,155.827,2,4
Around the World,Californication (Deluxe Edition),Red Hot Chili Peppers,0aGQHMr7bc23Y9Ts84ffop,1999-06-08,67,238733,0.504,0.00417,0.96,0.569,0.0613,0.774,-1.464,0.183,96.682,0,4
All The Small Things,Enema Of The State,blink-182,2m1hi0nfMR9vdGC8UcrnwU,1999-06-01,80,167066,0.434,0.0103,0.897,0.0,0.612,0.684,-4.918,0.0488,148.726,0,4
Testify,The Battle Of Los Angeles,Rage Against The Machine,7lmeHLHBe4nmXzuXc0HDjk,1999-11-02,64,210133,0.47,0.0261,0.978,1.09e-05,0.356,0.503,-5.399,0.0727,117.906,7,4
Teenage Dirtbag,Wheatus,Wheatus,25FTMokYEbEWHEdss5JLZS,1999-02-15,71,241666,0.625,0.346,0.85,0.000233,0.174,0.633,-3.904,0.0495,94.661,4,4
Heavy,Dosage,Collective Soul,0VbOBom0Ya2zrlSpv7II1C,1999-02-09,62,174912,0.553,0.00109,0.872,0.00115,0.0988,0.543,-5.617,0.0374,106.927,1,4
With Arms Wide Open,Human Clay,Creed,0eKyHwckh9vQb8ncZ2DXCs,1999-01-01,65,274800,0.41,0.00425,0.539,0.00089,0.117,0.141,-8.412,0.0302,138.852,0,4
All Star,Astro Lounge,Smash Mouth,3cfOd4CMv2snFaKAnMdnvK,1999-06-08,78,200373,0.731,0.0395,0.867,0.0,0.0861,0.776,-5.881,0.032,104.019,11,4
We're In This Together,The Fragile,Nine Inch Nails,3aN2V18W3EiW7eg5tHALpF,1999-09-21,55,436000,0.551,0.000297,0.683,0.305,0.105,0.179,-7.308,0.0345,100.03,0,4
Road Trippin',Californication (Deluxe Edition),Red Hot Chili Peppers,1XxCiPw07rd1ytYnE7SoJI,1999-06-08,60,204973,0.243,0.309,0.47,0.000798,0.121,0.393,-8.194,0.0353,204.026,4,4
Sunburn,Showbiz,Muse,5wq8wceQvaFlOZovDtfr0j,1999,60,233733,0.474,0.122,0.905,0.00154,0.166,0.322,-6.137,0.0842,93.02,4,4
Smooth (feat. Rob Thomas),Supernatural (Remastered),Santana,0n2SEXB2qoRQg171q7XqeW,1999-06-15,69,294986,0.609,0.16,0.923,4.73e-06,0.295,0.961,-3.908,0.0338,115.996,9,4
Adam's Song,Enema Of The State,blink-182,6xpDh0dXrkVp0Po1qrHUd8,1999-06-01,70,249626,0.52,0.034,0.775,0.0,0.364,0.382,-5.803,0.0348,136.028,0,4
The Dolphin's Cry,The Distance To Here,Live,6FPnecQDKOWSAKDKBAZ7ZG,1999-01-01,57,264160,0.342,0.000442,0.792,8.57e-06,0.142,0.431,-6.001,0.0391,149.744,5,4
Pardon Me,Make Yourself,Incubus,1Y13csEpu3TK5gQdzGLrd8,1999-10-26,68,223746,0.579,0.00114,0.812,0.00333,0.115,0.278,-6.509,0.0693,152.002,1,4
Never Let You Go - 2008 Remaster,Blue,Third Eye Blind,1sxUaLi0G2vB7dl4ogtCxH,1999-11-23,65,237240,0.728,0.0814,0.94,0.000162,0.109,0.967,-5.034,0.0368,113.76,4,4
Everything You Want,Everything You Want,Vertical Horizon,4cKGldbhGJniI8BrB3K6tb,1999-06-14,63,257066,0.636,0.0517,0.761,0.0,0.0642,0.736,-6.389,0.0306,93.896,3,4
Scar Tissue,Californication (Deluxe Edition),Red Hot Chili Peppers,1G391cbiT3v3Cywg8T7DM1,1999-06-08,78,215906,0.595,0.0779,0.717,0.00274,0.108,0.547,-4.803,0.0295,88.969,0,4
Unintended,Showbiz,Muse,6kyxQuFD38mo4S3urD2Wkw,1999,60,237026,0.487,0.647,0.279,0.00185,0.11,0.162,-11.586,0.0265,139.362,6,4
Wannabe,Spice,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,1996-01-01,80,173026,0.768,0.101,0.864,0.0,0.162,0.891,-6.145,0.0324,110.008,11,4
Coco Jamboo,We See The Same Sun,Mr. President,5fRvePkRGdpn2nKacG7I6d,1996-05-17,71,218733,0.832,0.0791,0.838,0.0,0.152,0.965,-5.414,0.0421,100.021,1,4
Jein,"Außen Top Hits, innen Geschmack",Fettes Brot,0llxnKwB2eKrVEUxBWuHgR,1996-04-08,58,354133,0.749,0.0442,0.886,6.02e-05,0.118,0.479,-4.887,0.122,99.523,1,4
Quit Playing Games (With My Heart),Backstreet Boys,Backstreet Boys,0Uqs7ilt5kGX9NzFDWTBrP,1996-05-06,67,232666,0.8,0.0559,0.825,2.18e-06,0.141,0.903,-6.552,0.034,100.035,11,4
No Diggity,Another Level,Blackstreet,6MdqqkQ8sSC0WB4i8PyRuQ,1996-09-09,76,304600,0.867,0.303,0.646,0.0,0.279,0.67,-4.674,0.288,88.634,1,4
Freed From Desire,Come Into My Life (The Album),Gala,3u5N55tHf7hXATSQrjBh2q,1997-11-17,76,213394,0.704,0.587,0.861,0.0615,0.0992,0.636,-4.221,0.0493,128.99,2,4
Captain Jack - Short Mix,The Mission,Captain Jack,2L5FEDC0MU2a6OEkLjByEd,1996-04-24,61,248533,0.667,0.0726,0.999,4.16e-05,0.238,0.566,-4.375,0.0828,149.875,1,4
La Cosa Mas Bella,Donde Hay Música (Spanish Version),Eros Ramazzotti,1EZypwk0xcj64ZLAglhLs2,1996-05-01,70,265626,0.708,0.0813,0.752,0.0,0.204,0.599,-6.68,0.026,110.001,8,4
Bonnie & Clyde,Opium für's Volk (Deluxe-Edition mit Bonus-Tracks),Die Toten Hosen,2hZAJcLnFGk6V50TiD7yzm,1996,57,211733,0.308,0.0109,0.904,0.0,0.105,0.348,-2.407,0.0537,166.911,0,4
Verpiss dich,Tic Tac Toe,Tic Tac Toe,0hWaBqfcddUlqOk33fpx3G,2012-11-23,36,246026,0.715,0.118,0.848,0.00811,0.382,0.583,-9.04,0.209,164.338,0,4
In My Bed - So So Def Mix,Dru Hill,Dru Hill,2tR3FMUgtCTWheiDNnLtMP,1996-11-19,56,242293,0.873,0.0376,0.59,0.0,0.0666,0.809,-10.046,0.151,95.066,1,4
So Strung Out - Radio Version,So Strung Out,C-Block,5NpmLMMwqwhY14cpCrcxJL,1996,47,239997,0.775,0.0222,0.525,1.16e-05,0.127,0.49,-11.12,0.074,100.016,9,4
All Eyez On Me (ft. Big Syke),All Eyez On Me,2Pac,5e7ldn9Kwo8Aw9Z8ql9cDj,1996,5,307773,0.873,0.03,0.719,0.0,0.333,0.858,-5.948,0.248,93.281,1,4
Luda za tobom,Luda za tobom,Lepa Brena,18T3FLEYW0qjEyvPRBHZ7r,1996,49,191990,0.69,0.433,0.743,0.0,0.0856,0.961,-10.688,0.0321,157.471,6,4
Türkiyem,Türkiyem,Mustafa Yıldızdoğan,79riEysuZPEUctEpsqArcT,1993,41,359537,0.657,0.6,0.649,0.000201,0.311,0.827,-11.916,0.027,108.159,4,5
Guess Who's Back,The 18th Letter / The Book Of Life,Rakim,5czjjnbTatyFal33a9h1aN,1996-11-04,59,250906,0.796,0.0153,0.798,0.0,0.106,0.692,-7.456,0.262,94.016,6,4
When Doves Cry,Ginuwine... The Bachelor,Ginuwine,0EX00YpFv3ivweoG7T3j2n,1996-10-08,42,308906,0.806,0.0272,0.552,0.000688,0.1,0.8,-6.411,0.112,94.04,1,4
Scheißegal - Radio Version,Alles,Wolfgang Petry,1RYc3uRilhLFQQgoNpm2gw,1996-08-24,0,187506,0.575,0.115,0.947,0.0,0.091,0.75,-7.097,0.0884,171.967,10,4
Nour El Ein,Nour El Ein,Amr Diab,3ZTuYuaV1fhdNnuIBuzTYy,1996-01-01,57,307762,0.747,0.265,0.658,3.98e-06,0.0379,0.772,-12.339,0.0784,100.066,8,4
Ambitionz Az A Ridah,All Eyez On Me,2Pac,20fBuVybkHgjF6vNhSMROD,1996,4,278386,0.801,0.00253,0.908,0.000655,0.0698,0.805,-6.554,0.221,87.279,2,4
Get Me Home,Ill Na Na,Foxy Brown,6Xo9osN1HErsEJoqwj4eDg,1996-01-01,64,229400,0.774,0.109,0.48,0.000661,0.313,0.332,-6.599,0.228,96.067,9,4
What's Love Got To Do With It,Take A Look Over Your Shoulder (Reality),Warren G,7DjHbZFUdDtuklH6nfXoaL,1997-03-25,52,255040,0.887,0.205,0.547,0.0,0.176,0.592,-9.474,0.264,96.847,1,4
Can't Knock The Hustle,Reasonable Doubt,JAY-Z,5H4PU7wBIXL259apGjSpOr,1996-06-25,55,317800,0.78,0.198,0.378,0.0,0.0782,0.577,-11.48,0.465,94.897,7,4
Pony,Ginuwine... The Bachelor,Ginuwine,5FR54UnizyI8pE5E9Zb0Dt,1996-10-08,62,324800,0.544,0.0068,0.648,0.000919,0.503,0.956,-8.079,0.29,142.026,8,4
Only God Can Judge Me (ft. Rappin' 4-Tay),All Eyez On Me,2Pac,2Z6I3youZAlfRvsyzJAGQA,1996,1,296906,0.803,0.0012,0.784,0.000161,0.0794,0.801,-5.97,0.198,90.185,11,4
"Verlieben, verloren, vergessen, verzeih'n",Alles,Wolfgang Petry,4pCjNnAM0DqVHsExtMKv0Y,1996-08-24,0,208666,0.716,0.115,0.845,0.0,0.127,0.889,-5.476,0.0358,124.406,3,4
Herz an Herz,Herzfrequenz,Blümchen,1X7654uBsdVKnZAqyIJT7y,1996,60,227040,0.51,8.04e-05,0.962,0.203,0.339,0.38,-6.268,0.0537,180.375,5,4
Paparazzi,At The Speed Of Life,Xzibit,3xv229qX6gFRYgplFCTKBl,1996-11-08,52,236306,0.675,0.856,0.642,0.0164,0.176,0.568,-10.237,0.351,92.397,8,4
I'll Be,Ill Na Na,Foxy Brown,6Ag4SYLUGFdnJrCwUIb4mT,1996-01-01,59,178600,0.855,0.015,0.614,0.0,0.307,0.495,-8.984,0.41,105.986,11,4
Loungin (Who Do Ya Luv),All World,LL COOL J,0fKolf0hpjCwjTSLszadI8,1996-01-01,48,226226,0.821,0.439,0.559,0.00644,0.256,0.521,-10.204,0.186,99.909,7,4
Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix,112,112,6zOg9gP62RJSsKFeOBAgvH,1996-08-27,64,289413,0.764,0.0296,0.525,0.0,0.0993,0.787,-5.969,0.048,95.813,8,4
Pray,World in Motion,DJ BoBo,0UQhKr79tTjADwLHb77CwE,1996-09-30,46,232040,0.672,0.189,0.903,6.14e-05,0.374,0.713,-6.534,0.0484,138.021,8,4
Ready or Not,The Score (Expanded Edition),Fugees,3vZO25GdYuqFrR1kzZADnp,1996-02-13,71,226986,0.607,0.209,0.422,0.0,0.0839,0.563,-13.364,0.499,130.47,10,3
Cold Rock a Party,Bad As I Wanna B,MC Lyte,1iVdwLsbPsKnqUoZOWlEqv,1996,54,247306,0.896,0.192,0.744,1.19e-06,0.108,0.744,-5.239,0.246,92.91,11,4
Ganz oder gar nicht,Alles,Wolfgang Petry,1C0WNlPAxi1ALaEZDEmklc,1996-08-24,0,218800,0.733,0.111,0.912,0.0,0.237,0.923,-6.065,0.0287,133.011,2,4
Only You (feat. The Notorious B.I.G.) - Radio Mix,112,112,7jg3Irt0hqnss3HvaPP2D2,1996-08-27,57,260426,0.778,0.145,0.644,0.0,0.112,0.846,-7.6,0.0532,96.025,8,4
Doin' It,Mr. Smith (Deluxe Edition),LL COOL J,4WMBl2wiGUSGa5C7tfQEAo,1995-11-20,61,293933,0.801,0.365,0.55,0.0234,0.117,0.609,-11.044,0.209,94.994,10,4
