name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Poison,Trash,Alice Cooper,5XcZRgJv3zMhTqCyESjQrF,1989-07-25,72,270080,0.28,0.0327,0.908,8.85e-06,0.18,0.26,-5.509,0.109,118.698,2,4
Free Fallin',Full Moon Fever,Tom Petty,5tVA6TkbaAH9QMITTQRrNv,1989-01-01,77,256000,0.623,0.212,0.449,0.0,0.0613,0.572,-13.333,0.0253,84.383,5,4
18 and Life,Skid Row,Skid Row,0qgrrDnUUhyxpxbBznUnzg,1989-01-24,68,229960,0.466,0.0023,0.648,1.49e-05,0.112,0.305,-11.101,0.028,90.435,1,4
Rockin' in the Free World,Freedom,Neil Young,4Y7fEQ4PAzhlLnLviRw2P4,1989-09-29,19,281853,0.491,0.000736,0.883,3.19e-05,0.369,0.518,-4.986,0.0306,131.75,4,4
Personal Jesus - Single Version,The Singles 86-98,Depeche Mode,4UCTgh5jvtqoaMX6MAhUNn,1998-09-28,68,224933,0.673,0.0911,0.899,0.0172,0.0481,0.793,-3.528,0.0434,129.885,11,4
Blew,Bleach,Nirvana,07xwuE0S1C6qfV10OksXrR,1989-06-01,0,174134,0.415,5.63e-06,0.885,0.0136,0.296,0.558,-6.617,0.0545,129.837,1,4
I Want It All - Remastered 2011,The Miracle (2011 Remaster),Queen,3Dpyn5Cu7BdURzo2ov4dku,1989-05-22,58,280480,0.377,0.025,0.842,8.33e-05,0.287,0.387,-5.119,0.0492,92.369,11,4
Same Ol' Situation (S.O.S.),Dr. Feelgood,Mötley Crüe,0FqMZmwe9qJ3nR5FuYpyoY,1989,20,252906,0.495,0.0319,0.986,1.83e-05,0.725,0.245,-3.161,0.131,139.703,2,4
Sin,Pretty Hate Machine,Nine Inch Nails,3osMlurh8RWLfkKlZt0diZ,1989-10-20,18,243000,0.618,0.00105,0.861,0.626,0.922,0.762,-10.543,0.0506,128.432,11,4
Sleeping My Day Away - 2009 - Remaster,No Fuel Left for the Pilgrims (2009 - Remastered),D-A-D,5ZuXgk0enEvv2HlnUe2rj3,1989,55,263240,0.449,0.00922,0.62,7.44e-06,0.0724,0.692,-15.272,0.0412,145.832,8,4
Rock And A Hard Place,Steel Wheels (Remastered 2009),The Rolling Stones,7aZB40a3Zydggr8wJf1lhO,1989-08-29,38,324493,0.598,0.00934,0.957,5.36e-05,0.0902,0.864,-4.391,0.0451,129.082,9,4
Blues From a Gun,Automatic (Expanded Version),The Jesus and Mary Chain,74fLpgpdOHDz14DUQGfzwR,1989-10-09,39,284106,0.444,2.33e-05,0.947,0.0111,0.25,0.397,-5.226,0.0589,123.892,11,4
Pretty Little Ditty - Remastered,Mother's Milk,Red Hot Chili Peppers,0VNgwKioO0om8n9R3oBoIj,1989-08-16,47,187813,0.396,0.026,0.657,0.907,0.133,0.245,-7.691,0.0311,100.177,7,3
Lullaby - Remastered,Disintegration (Deluxe Edition),The Cure,0ZYdUkAQmKHsaKRmq8tWSE,1989-05-02,61,248186,0.719,0.186,0.553,0.677,0.0659,0.573,-10.646,0.0349,94.093,9,4
Love Is A Long Road,Full Moon Fever,Tom Petty,4PJEK76V3A1S0XzZJuTWh7,1989-01-01,45,247600,0.639,0.03,0.621,7.59e-05,0.0863,0.496,-10.851,0.0316,116.333,4,4
Wicked Game,Heart Shaped World,Chris Isaak,34u3Bj1KVxKWfA07yDJ2vG,1989-06-13,1,289066,0.661,0.688,0.3,0.0118,0.0839,0.359,-18.055,0.0294,112.327,9,4
Dr. Feelgood,Dr. Feelgood,Mötley Crüe,3U6sjwor2GyL9gwiolSi1Q,1989,27,289920,0.537,0.000668,0.968,0.00945,0.231,0.348,-3.957,0.0705,110.966,2,4
Mixed Emotions,Steel Wheels (Remastered 2009),The Rolling Stones,6fKQblT3h0U2ydiDbnsyfa,1989-08-29,45,278106,0.493,0.0995,0.956,0.000295,0.83,0.831,-4.257,0.0429,137.091,7,4
Youth Gone Wild,Skid Row,Skid Row,1jF5Id0OPFU1Mae8BEUF5u,1989-01-24,63,198906,0.536,0.00202,0.72,0.000127,0.357,0.633,-11.277,0.0436,117.367,7,4
Love Buzz,Bleach,Nirvana,5rvidCeTUlU01oYdw7xdAB,1989-06-01,0,215203,0.481,3.31e-05,0.863,0.232,0.173,0.786,-8.286,0.0339,137.878,3,4
Once Bitten Twice Shy,Twice Shy,Great White,7pkWZL0kA26s754CwyK0SH,1989-01-01,62,322896,0.723,0.028,0.541,0.00339,0.133,0.607,-14.021,0.0303,131.675,0,4
You,No Control,Bad Religion,71dRBSmaKMdaFZPeZlVzf5,1989,57,126520,0.319,0.000653,0.995,0.0,0.274,0.334,-2.94,0.0848,155.232,0,4
Fools Gold - Remastered,The Stone Roses,The Stone Roses,2mv6GY70UsHiTCGQZ4JfgC,1989-05-02,60,594453,0.731,0.000367,0.875,0.858,0.289,0.164,-6.393,0.0457,112.78,7,4
Monkey Gone to Heaven,Doolittle,Pixies,1lFC3sMgOcDrVzNh8zXRnl,1989-04-17,0,177466,0.652,0.0167,0.388,0.00076,0.32,0.595,-12.029,0.0302,116.433,6,4
Knock Me Down - Remastered,Mother's Milk,Red Hot Chili Peppers,1zZvPumuScWPZKZOCC6yq0,1989-08-16,45,223386,0.56,0.00246,0.969,2.78e-06,0.214,0.585,-3.629,0.054,123.954,0,4
Fascination Street - Remastered,Disintegration (Deluxe Edition),The Cure,2wanmHGKh4DFoOd04Klvuv,1989-05-02,50,315186,0.506,0.00145,0.909,0.457,0.17,0.499,-5.746,0.08,100.101,0,4
Black Velvet,Alannah Myles,Alannah Myles,1KU5EHSz04JhGg3rReGJ0N,1989-03-14,71,287440,0.754,0.273,0.366,9.04e-05,0.106,0.469,-10.07,0.0312,91.147,8,4
About A Girl,Bleach,Nirvana,7uV1ghvd8jkeBGCaMP023t,1989-06-01,0,168428,0.411,5.03e-06,0.871,0.000603,0.21,0.578,-7.471,0.031,131.903,6,4
I'll Be You,Don't Tell a Soul,The Replacements,1TLNwK19YEaHcSmkZl7nQr,1989-01-27,26,209293,0.592,0.00568,0.844,4.06e-06,0.344,0.593,-6.369,0.0307,129.437,7,4
I Wanna Be Adored - Remastered,The Stone Roses,The Stone Roses,758wEKVqfYopJIHYWdLVd4,1989-05-02,65,292800,0.494,0.012,0.862,0.213,0.228,0.59,-9.158,0.0273,112.596,4,4
New York Minute,The End Of The Innocence,Don Henley,6jkqaUJm7Tv0EWpY28iQq2,1989-06-27,55,394733,0.549,0.339,0.29,0.0,0.0376,0.105,-12.172,0.0267,132.027,8,4
Fire Woman,Sonic Temple,The Cult,0GyJA0Yn0CcqvHKzeKaVhw,1989,0,311026,0.495,0.000272,0.798,0.000922,0.234,0.461,-9.173,0.0387,132.007,7,4
Debaser,Doolittle,Pixies,3FzKPS0oVknVlCW3PhxIHl,1989-04-17,0,173173,0.487,0.000397,0.885,0.347,0.0973,0.579,-12.005,0.0427,135.516,5,4
Head On,Automatic (Expanded Version),The Jesus and Mary Chain,7ovOXoXhWyJleZfOfsANyp,1989-10-09,50,251480,0.561,0.000179,0.871,0.237,0.0925,0.517,-5.48,0.0314,138.978,0,4
Rooms on Fire,The Other Side of the Mirror,Stevie Nicks,0QVlQTzp10Tj4Xql9ZRJzo,1989-05-09,57,274520,0.615,0.0731,0.921,0.000179,0.443,0.744,-4.676,0.041,126.947,9,4
Mayor Of Simpleton - 2001 Remaster,Oranges & Lemons,XTC,39eEVHdCHNTmfg1KzEDxvK,1989,45,238050,0.56,0.0208,0.966,0.000117,0.292,0.928,-4.675,0.0309,139.265,7,4
Waiting Room,13 Songs,Fugazi,5FFowl1Ve4S5OehL6OywSg,1989,52,173266,0.616,0.00401,0.727,0.86,0.157,0.54,-8.176,0.0365,92.259,1,4
Wave Of Mutilation,Doolittle,Pixies,51Z2IzJvLCnZaIpBV0IYRr,1989-04-17,55,123906,0.587,0.000135,0.811,0.472,0.0901,0.75,-10.824,0.0328,132.727,5,4
Head Like A Hole,Pretty Hate Machine,Nine Inch Nails,3ckd4YA4LcD3j50rfIVwUe,1989-10-20,60,299680,0.666,0.00848,0.798,0.00186,0.585,0.442,-11.26,0.0477,115.382,9,4
Higher Ground - Remastered,Mother's Milk,Red Hot Chili Peppers,5arVt2Wg0zbiWwAOZef2Nl,1989-08-16,66,202053,0.476,0.0014,0.979,0.00729,0.0944,0.416,-3.506,0.132,140.404,4,4
The End Of The Innocence,The End Of The Innocence,Don Henley,4i3E8TCZc97xLu5pjVQnch,1989-06-27,55,316360,0.62,0.299,0.416,5.4e-05,0.0746,0.371,-13.048,0.0294,116.552,8,4
A Girl Like You,Smithereens 11,The Smithereens,4qz8PpznLcX5AtoUusIiAh,1989-10-18,52,282866,0.657,0.0892,0.828,0.0,0.0575,0.908,-9.344,0.0283,123.799,1,4
God Is A Bullet,Free,Concrete Blonde,6PIYPESBVlavhOxW90d71o,1989-05-13,37,262433,0.528,0.00813,0.963,4.67e-06,0.424,0.628,-3.689,0.0783,131.758,4,4
Don't Close Your Eyes,Blow My Fuse,Kix,7wrBlgNqYBAC5yFfO4fnYb,1988-09-06,53,257053,0.537,0.0795,0.382,0.00115,0.114,0.338,-15.568,0.0245,148.061,7,4
We Didn't Start the Fire,Storm Front,Billy Joel,3Cx4yrFaX8CeHwBMReOWXI,1989-10-17,75,287733,0.712,0.0771,0.967,0.0,0.356,0.895,-5.206,0.047,145.024,7,4
See A Little Light,Workbook,Bob Mould,7LdKMBKthcdBnAqlAIGqCB,1989,35,212066,0.552,0.0168,0.774,0.0,0.0701,0.783,-9.106,0.0292,110.906,2,4
Don't Go Away Mad (Just Go Away),Dr. Feelgood,Mötley Crüe,2zZ8l0uehjvGhJR5SMN9Jl,1989,15,279866,0.286,0.00603,0.958,0.0118,0.145,0.564,-4.105,0.0634,118.264,2,4
Going Down/ Love In An Elevator,Pump,Aerosmith,5h3wSnlgcVoGvSTbOFraSM,1989-01-01,29,338800,0.445,0.0386,0.927,0.00186,0.147,0.449,-7.861,0.0832,93.587,4,4
You Got It,Mystery Girl,Roy Orbison,6r20M5DWYdIoCDmDViBxuz,1989,68,210266,0.649,0.596,0.618,1.46e-06,0.192,0.667,-10.728,0.0265,114.688,9,4
Paid In Full,Paid In Full,Eric B. & Rakim,3fatX7w8Wt9nmwGlXZsRFh,1987,47,228266,0.902,0.000755,0.743,0.00104,0.0555,0.423,-11.136,0.229,98.944,7,4
I Need Love,Bigger And Deffer,LL COOL J,519xI1wfOAJvHeV9kFdXaV,1987-07-22,51,322733,0.799,0.0728,0.28,0.0,0.0842,0.67,-20.749,0.301,88.224,0,4
We Want Some P--sy,Is What We Are,2 LIVE CREW,62ZlScwF8VZuGEFaAo3TNZ,1987-01-01,54,169000,0.916,0.293,0.519,0.0,0.379,0.761,-12.409,0.077,125.137,2,4
The Magnificent Jazzy Jeff,Rock The House,DJ Jazzy Jeff & The Fresh Prince,4jUtda7Qske82hgghHoxyB,1987-12-18,19,323506,0.821,0.0271,0.864,3.59e-05,0.322,0.644,-11.986,0.35,98.082,10,4
The Bridge Is Over,Criminal Minded (Deluxe),Boogie Down Productions,5jkjpSsMOfsxgdGScPZVq2,1987,44,204601,0.822,0.0173,0.447,0.0,0.0643,0.556,-9.836,0.448,179.837,0,4
Use Me,What's My Name,Steady B,7en2my1JzKVFLDAn8QOHt0,1987,26,255586,0.937,0.00227,0.533,0.0,0.352,0.824,-9.977,0.321,98.287,9,4
I Ain't No Joke,Paid In Full,Eric B. & Rakim,3IxqPuIsNbuudNO3cT9n8P,1987,41,232893,0.862,0.0671,0.625,9.71e-06,0.107,0.719,-10.748,0.322,104.173,11,4
I'm Bad,Bigger And Deffer,LL COOL J,0hioWv2FDtVePjHFTwgrf7,1987-07-22,52,279733,0.624,0.000917,0.435,1.17e-06,0.41,0.735,-15.44,0.245,179.267,2,4
The Bridge,Down By Law (Deluxe),Mc Shan,4WiyoDSm3oU0Ynlh4ful7a,1987,14,264426,0.709,0.0281,0.791,0.0,0.301,0.633,-5.234,0.492,193.038,8,4
Get Yours,Ba-Dop-Boom-Bang,Grandmaster Flash & The Furious Five,010d1TkwOGvDDg0Rc5iHY5,1987-09-13,15,207400,0.918,0.0998,0.67,0.0,0.314,0.67,-13.64,0.361,96.169,10,4
Going Way Back,Kool & Deadly (Justicisms),Just-Ice,2YCwTTtl1WPBLICSX64K43,1987,28,303933,0.812,0.164,0.783,0.0,0.0758,0.88,-7.945,0.394,177.649,7,4
My Melody,Paid In Full,Eric B. & Rakim,1loH9IeqthW7LTFH5Co5v2,1987,23,406600,0.803,0.0287,0.768,0.0,0.0463,0.653,-10.516,0.32,88.572,2,4
Throw The 'D',Is What We Are,2 LIVE CREW,4s4aGDyTxTT8SK3sddBy55,1987-01-01,34,189133,0.955,0.00996,0.688,0.00171,0.107,0.491,-12.831,0.323,123.284,6,4
Poetry,Criminal Minded (Deluxe),Boogie Down Productions,1wTKqgm2mIf6fIKD1q0Rtk,1987,28,299630,0.94,0.00249,0.764,0.000241,0.0883,0.82,-13.303,0.258,95.772,10,4
How Ya Like Me Now,How Ya Like Me Now (Expanded Edition),Kool Moe Dee,7vbncEwhWfQes0OLEUeIxb,1987-12-08,43,337333,0.876,0.000758,0.823,0.000489,0.0469,0.588,-9.972,0.11,104.2,1,4
The Overweight Lovers In The House,Living Large,Heavy D & The Boyz,06NdId7hx4fxPd2ScVZ6ON,1987-10-25,37,217493,0.916,0.0186,0.538,0.0,0.11,0.698,-10.918,0.405,99.386,11,4
Girls Ain't Nothing But Trouble - 1988 Extended Remix,Rock The House,DJ Jazzy Jeff & The Fresh Prince,1b7tJQyJvzAcbDI8I3A2Bf,1987-12-18,36,289493,0.709,0.00368,0.607,0.0,0.0669,0.726,-13.123,0.274,195.252,7,4
Move The Crowd,Paid In Full,Eric B. & Rakim,4TJXoLtQ0Z3J6bxRJOS0i3,1987,18,227306,0.805,0.0697,0.589,0.0,0.157,0.71,-9.294,0.326,90.878,0,4
Nightmares,Dana Dane with Fame,Dana Dane,6bPUIXPRpbfsYvOA8VRjty,1987-10-21,27,352546,0.893,0.284,0.564,0.0,0.125,0.804,-10.606,0.23,95.467,10,4
Get It Girl,Is What We Are,2 LIVE CREW,7DEpSeyiupvwY5tB8Yqbhh,1987-01-01,38,235866,0.882,0.00835,0.6,1.1e-05,0.602,0.427,-13.33,0.156,124.597,4,4
Remix for P Is Free,Criminal Minded,Boogie Down Productions,36yAmew00sW9M57w8q7AJS,1987,24,258578,0.666,0.0496,0.62,0.0,0.319,0.711,-9.939,0.468,179.779,1,4
The Do Wop,Bigger And Deffer,LL COOL J,2q7JLMpJD5zEAC1xU3zk9v,1987-07-22,27,298400,0.667,0.124,0.753,0.0,0.317,0.722,-14.907,0.262,162.117,3,4
Squeeze the Trigger,Rhyme Pays (Explicit Version),ICE-T,3XHtUdE2ex4nxLmJoKQwEN,1987,27,374640,0.713,0.00638,0.608,0.00484,0.325,0.452,-16.453,0.272,186.887,7,4
Timebomb,Yo! Bum Rush The Show,Public Enemy,6ibvulIFxRUneN2eRRNq35,1987-02-10,26,174600,0.852,0.0999,0.624,0.0,0.124,0.81,-15.408,0.513,98.209,9,4
Wild Wild West,How Ya Like Me Now (Expanded Edition),Kool Moe Dee,0fmjCC6ItD4vixqwLTNGfg,1987-12-08,43,280840,0.669,0.00215,0.768,8.93e-06,0.177,0.943,-9.089,0.0562,185.884,1,4
Mr. Big Stuff - Remix,Living Large,Heavy D & The Boyz,2c3z8TYNaMnzeyppLfvrtf,1987-10-25,33,202933,0.723,0.00318,0.484,0.00529,0.0785,0.731,-16.293,0.368,201.262,7,4
Kanday,Bigger And Deffer,LL COOL J,5sk5dxLhywH8yxYGSB2W9g,1987-07-22,29,239573,0.839,0.0434,0.955,3.08e-05,0.494,0.629,-16.411,0.186,169.182,1,4
6 'N the Mornin',Rhyme Pays (Explicit Version),ICE-T,2cBOh97kgDenDOdtKhwU9O,1987,48,224866,0.823,0.00282,0.745,0.000332,0.323,0.58,-6.637,0.247,91.919,5,4
Dope Beat,Criminal Minded (Deluxe),Boogie Down Productions,40IT3drD8HvN74YnOPUxf5,1987,23,311351,0.774,0.0658,0.369,0.0,0.145,0.724,-11.975,0.538,179.506,0,4
I Know You Got Soul,Paid In Full,Eric B. & Rakim,53eSPiEnq4XkQSxczX7iKA,1987,42,284506,0.905,0.0302,0.732,8.74e-05,0.358,0.75,-11.774,0.26,103.938,2,4
Sophisticated Bitch,Yo! Bum Rush The Show,Public Enemy,0PGtHRWdyaqDdzan6BeNCe,1987-02-10,0,270373,0.692,0.0017,0.711,0.000898,0.0764,0.473,-11.193,0.093,92.896,2,4
Make It Funky,Rhyme Pays (Explicit Version),ICE-T,34dKqicnMGT0NW44dIhuQz,1987,21,310640,0.845,0.0158,0.744,0.000131,0.666,0.659,-14.207,0.167,101.548,11,4
Public Enemy No.1,Yo! Bum Rush The Show,Public Enemy,2ayzuQcTdXpwk829moZX4W,1987-02-10,0,281066,0.787,0.262,0.718,0.0,0.0901,0.655,-13.851,0.15,100.889,11,4
Miuzi Weighs A Ton,Yo! Bum Rush The Show,Public Enemy,7b2uhpsq99GUNKVEHjNhUp,1987-02-10,0,344493,0.665,0.0023,0.735,0.0,0.201,0.501,-12.039,0.353,168.47,1,4
You're Gonna Get Yours,Yo! Bum Rush The Show,Public Enemy,0QmJnQQ4nWM7xkW2d2uyYI,1987-02-10,32,244040,0.803,0.0473,0.774,0.0,0.342,0.744,-13.802,0.231,103.224,8,4
Straight Outta Compton - Extended Mix / Edit,N.W.A. Greatest Hits,N.W.A.,3eGBESLT08agei7veoLLlz,1996-07-02,52,266193,0.773,0.117,0.947,0.0,0.44,0.464,-5.824,0.249,102.146,8,4
Boyz-N-The-Hood - Remix,Eazy-Duz-It,Eazy-E,3JdyhQORbJkCWT8xfLd8gD,1988-09-13,64,379733,0.837,0.0383,0.692,0.0,0.212,0.805,-4.251,0.337,87.775,7,4
Children's Story,The Great Adventures Of Slick Rick (Deluxe Edition),Slick Rick,15HgR9Ht4obJOcMG4wregp,1988-11-01,61,242040,0.904,0.125,0.577,0.0,0.115,0.7,-7.293,0.132,102.691,1,4
You Gots To Chill,Strictly Business,EPMD,0f1yzIIGD8k32DNVeEn6jb,1988-06-07,53,261839,0.882,0.089,0.814,0.0,0.16,0.854,-5.214,0.424,99.689,8,4
Set It Off,Long Live The Kane,Big Daddy Kane,6L0reMMEHvJsEX7kBo8Dm5,1988-01-01,39,245960,0.8,0.000359,0.611,0.0,0.227,0.777,-13.294,0.212,118.764,10,4
One And One,Move Somethin',2 LIVE CREW,1h7gUSJ8GuyCOoVWsvwVy1,1988-03-21,42,144373,0.97,0.198,0.776,3.55e-06,0.229,0.736,-10.728,0.263,124.379,11,4
A Bitch Iz A Bitch,Express Yourself,N.W.A.,09b84uwrksszAvJwM6J28L,1989-03-27,57,190600,0.905,0.038,0.548,0.0,0.34,0.794,-8.131,0.381,97.235,4,4
No More ?'s,Eazy-Duz-It,Eazy-E,7y9yjpRtZajYzVpXHRjwGz,1988-09-13,69,234360,0.935,0.0143,0.805,1.53e-06,0.298,0.624,-4.782,0.225,105.641,7,4
I'll House You,Straight Out The Jungle,Jungle Brothers,51GEHfWZuwIg5XHY50XSyS,1988,40,297168,0.814,0.0246,0.814,0.0,0.189,0.837,-8.219,0.156,123.274,0,4
Vapors,Just a Friend - EP,Biz Markie,76oB6OFO1i4UFHL9rUXRlh,2009-06-11,41,362293,0.848,0.000183,0.556,0.0,0.335,0.362,-10.046,0.245,93.498,1,4
Colors - 2014 Remaster,Greatest Hits,ICE-T,7CMww2nlc2THVjJeLOYBrk,2014-04-19,41,266026,0.847,0.0902,0.92,1.33e-05,0.126,0.519,-7.261,0.287,93.532,10,4
Strictly Business,Strictly Business,EPMD,1xZdjsAGrY4BUIbIlYy3EX,1988-06-07,49,285413,0.712,0.181,0.895,1.8e-05,0.108,0.727,-4.212,0.254,96.338,10,4
Fuck Tha Police,N.W.A. Greatest Hits,N.W.A.,0DFRrABd2ppHhS3QaZuCJ1,1996-07-02,58,343373,0.85,0.00956,0.837,0.0,0.0772,0.737,-6.37,0.291,98.694,6,4
Eazy-er Said Than Dunn,Eazy-Duz-It,Eazy-E,5jG3djnKEjdcJwidjYWtxL,1988-09-13,53,219946,0.866,0.0137,0.818,0.0,0.132,0.747,-4.111,0.26,103.332,8,4
Rollin' With Kid 'N Play,2 Hype,Kid 'N Play,0sLrHBMJNOxEcMhcseE3I4,1988,42,243800,0.761,0.0362,0.727,0.00498,0.0461,0.739,-12.655,0.133,103.013,1,4
Hey Young World,The Great Adventures Of Slick Rick (Deluxe Edition),Slick Rick,38XOEv37waF4pd8Ztmna7K,1988-11-01,48,272240,0.655,0.000466,0.539,0.000118,0.0626,0.726,-11.014,0.236,169.399,6,4
Ain't No Half-Steppin',Long Live The Kane,Big Daddy Kane,0dNiLb9FEHrRK7VFDJctiR,1988-01-01,51,319906,0.836,0.00569,0.728,0.000819,0.0649,0.599,-12.058,0.234,100.842,10,4
Sally (That Girl),"So Def, So Fresh, So Stupid",Gucci Crew II,1mogov51pJFTQrrvBaK4JN,1988,29,244240,0.952,0.00125,0.42,0.0,0.305,0.752,-12.955,0.316,130.142,6,4
Microphone Fiend,Follow The Leader,Eric B. & Rakim,0cSJGFChou7M6u2ju9SWN1,1988,49,314600,0.586,0.354,0.795,0.0,0.187,0.694,-8.71,0.258,94.101,11,4
If It Ain't Ruff,Straight Outta Compton (2002 - Remaster),N.W.A.,5fAnY454Zr3YetF8IQj1Tm,1988-08-08,0,214360,0.95,0.0223,0.668,0.0,0.103,0.813,-5.85,0.236,100.045,11,4
Eazy-Duz-It,Eazy-Duz-It,Eazy-E,1ohwrBQrxIlqMYfkoYERiN,1988-09-13,62,259493,0.827,0.0768,0.728,0.0,0.237,0.692,-3.912,0.307,90.872,2,4
Shake Your Thang (It's Your Thing),A Salt With A Deadly Pepa,Salt-N-Pepa,5cyBD8a7G8xjOMO1LT52mh,1988-08-02,41,241573,0.861,0.209,0.488,0.0,0.0873,0.776,-16.406,0.156,103.005,6,4
Rebel Without A Pause,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,1zONdCQrEJ4t3mlzKQADEN,1988-06-28,50,302800,0.755,0.0127,0.692,0.0,0.69,0.651,-13.906,0.346,99.771,7,4
Posse On Broadway,Swass,Sir Mix-A-Lot,7MmhQMfjXPF2AnqrmbqvVB,1988-01-01,52,304880,0.819,0.0269,0.292,0.0,0.361,0.516,-15.114,0.49,173.055,7,4
Dopeman - Remix,Straight Outta Compton,N.W.A.,12G1TYIfbpvC0mdFFn4Pbg,1988-08-08,49,320172,0.819,0.00267,0.57,0.0,0.0692,0.694,-9.313,0.374,176.241,7,4
Mona Lisa,The Great Adventures Of Slick Rick,Slick Rick,5xc1DBXmB7MTajxDJ9cJcq,1988-11-03,37,248160,0.93,0.0629,0.609,2.97e-06,0.0673,0.771,-12.61,0.197,106.876,9,4
My Philosophy,By All Means Necessary (Expanded Edition),Boogie Down Productions,2P8KBF5BtraQiGpxDXrCnF,1988-05-31,44,340133,0.875,0.0166,0.907,0.0,0.36,0.743,-11.434,0.166,94.005,4,4
Follow The Leader,Follow The Leader,Eric B. & Rakim,1p80AptLonBW0VilSi6xFj,1988-01-01,44,336866,0.787,0.19,0.623,4.55e-06,0.107,0.818,-18.273,0.178,109.906,10,4
We Want Eazy,Eazy-Duz-It,Eazy-E,646crO6DWxN1VmBBNkKdWi,1988-09-13,50,300413,0.711,0.0243,0.926,0.0,0.385,0.528,-2.375,0.208,95.108,7,4
Black Steel In The Hour Of Chaos,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,4blNCZOOKSi1JCbZZmqEkJ,1988-06-28,39,383626,0.783,0.223,0.808,0.0,0.325,0.806,-11.828,0.228,90.86,6,4
Talkin' All That Jazz,In Full Gear,Stetsasonic,0dyNjjb5cFcW44LhhlZgJf,1988-06-15,0,288053,0.83,0.00096,0.817,0.000677,0.112,0.622,-6.539,0.077,107.908,4,4
It Takes Two,It Takes Two,Rob Base & DJ EZ Rock,0gFB5H3pHN13ERt2FyMuWi,1988-05-05,59,300640,0.8,0.00228,0.723,0.0,0.26,0.651,-9.719,0.158,111.593,2,4
A Nightmare on My Street,Greatest Hits,DJ Jazzy Jeff & The Fresh Prince,3acL1MPwxFQ3ACzDrSFGzT,1998,21,298626,0.755,0.034,0.724,0.0,0.627,0.691,-8.842,0.179,170.265,4,4
8 Ball - Remix,Straight Outta Compton,N.W.A.,1i0kVfX5LdEdo52St39QM0,1988-08-08,47,292779,0.767,0.0134,0.765,0.0,0.804,0.738,-6.895,0.386,180.527,11,4
Supersonic,Supersonic The Album,J.J. Fad,3G3lahQSMk4BHnap1i853u,1988,49,232306,0.825,0.000374,0.391,0.00188,0.0608,0.396,-15.962,0.202,132.104,7,4
Run's House,Tougher Than Leather (Expanded Edition),Run–D.M.C.,3poCNa5qGyciYrQafIml0J,1988-09-16,39,226080,0.834,0.0807,0.918,0.0,0.372,0.707,-4.724,0.358,98.122,6,4
Don't Believe The Hype,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,0VAoDsKh7Or84V8xP7p1Fs,1988-06-28,49,319493,0.884,0.0142,0.472,0.0,0.142,0.826,-13.776,0.346,98.425,11,4
Joy and Pain,It Takes Two,Rob Base & DJ EZ Rock,1THzmE6HVt5SgUh5tvlGeC,1988-05-05,48,225720,0.891,0.0212,0.68,8.2e-06,0.114,0.546,-10.661,0.2,109.92,4,4
Nobody Move,Eazy-Duz-It,Eazy-E,1DTuA87dyw72Sn9bldhp2z,1988-09-13,48,287413,0.91,0.0113,0.747,0.0,0.123,0.714,-4.814,0.254,90.163,6,4
Express Yourself - Remix,Greatest Hits,N.W.A.,5ja6gucJPq6bJWpH1Sz5ml,1996-07-02,0,261399,0.853,0.00211,0.818,0.0,0.134,0.741,-6.192,0.251,96.215,6,4
Parents Just Don't Understand - Edit,"He's The DJ, I'm The Rapper",DJ Jazzy Jeff & The Fresh Prince,4R11j2BjqkwcEmVxEzDQNG,1988-03-29,39,313160,0.819,0.039,0.624,0.0,0.101,0.802,-14.076,0.212,88.154,11,4
Bring The Noise,It Takes A Nation Of Millions To Hold Us Back,Public Enemy,6jg8Y7gArYgZeXUBPMre0V,1988-06-28,48,226173,0.795,0.0668,0.824,0.0,0.0728,0.794,-12.23,0.238,110.202,4,4
"Mary, Mary",Tougher Than Leather (Expanded Edition),Run–D.M.C.,3jmbbFdiHvAf1EGmveAHkU,1988-09-16,42,195253,0.89,0.00296,0.882,0.00289,0.0388,0.93,-6.485,0.0969,115.026,3,4
Bust A Move,Stone Cold Rhymin' (Deluxe Edition),Young MC,1imou7ebMJycLY9z4xmHgq,1989-01-01,29,263266,0.926,0.0962,0.851,0.00017,0.113,0.838,-5.435,0.0907,117.556,4,4
Shake Your Rump,Paul's Boutique (20th Anniversary Remastered Edition),Beastie Boys,2qq0RYYIuQxXcOxQKN0drC,1989-07-25,55,198253,0.888,0.0159,0.699,0.000306,0.111,0.697,-10.425,0.164,103.066,1,4
Me So Horny,As Nasty As They Wanna Be,2 LIVE CREW,3EgvmOhP3NQUHY7d6PDOUg,1989-03-20,51,276466,0.941,0.00472,0.727,0.000811,0.177,0.623,-11.592,0.228,128.746,0,4
The Big Payback,Unfinished Business,EPMD,3F1ZxenAFsMvGDfpdrhxAb,1989-04-01,28,290400,0.913,0.0453,0.465,0.0,0.0732,0.301,-14.524,0.321,102.554,1,4
Droppin' Em,Walking With A Panther,LL COOL J,0G0n2X6oZDzNVRwUaO7nmL,1989-06-09,26,262800,0.876,0.0486,0.725,0.0,0.0801,0.538,-10.932,0.275,96.181,6,4
