name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Hey There Delilah,All That We Needed,Plain White T's,4RCWB3V8V0dignt99LZ8vH,2005-01-01,79,232533,0.656,0.872,0.291,0.0,0.114,0.298,-10.572,0.0293,103.971,2,4
Doesn't Remind Me,Out of Exile,Audioslave,0o995gJCGebaza0LWybToU,2005-01-01,64,255000,0.457,0.169,0.768,0.0,0.103,0.232,-3.592,0.0378,99.739,9,4
Girl,Guero,Beck,3DgNj1aYbSRVoVO8yX7DRt,2005-01-01,50,209893,0.685,0.0549,0.677,0.00332,0.285,0.855,-6.552,0.11,149.421,3,4
I Will Follow You into the Dark,Plans,Death Cab for Cutie,2ndWbjiiNBEOrlfToKlABE,2005-08-29,63,189400,0.581,0.923,0.163,0.0,0.118,0.475,-14.686,0.0447,77.748,5,4
Bleed It Out,Minutes to Midnight,Linkin Park,0UFDKFqW2oGspYeYqo9wjA,2007-05-14,74,166373,0.529,0.114,0.967,0.0,0.61,0.596,-3.647,0.0508,140.127,1,4
Runnin' Wild,Runnin' Wild,Airbourne,1wXuogT7bvqnhuWzDBNOdV,2007-01-01,59,218040,0.503,9.25e-05,0.96,0.578,0.274,0.489,-2.672,0.0626,162.022,10,4
Underclass Hero,Underclass Hero,Sum 41,6dXizHF3KbmdvOgvMAhnQC,2007-01-01,58,194133,0.347,0.000708,0.988,0.0,0.101,0.765,-2.979,0.127,191.933,9,4
Won't Be Long,The Black and White album,The Hives,03GIk20uwlLmxs5getH3Wb,2007-01-01,47,226466,0.604,0.00552,0.923,0.000184,0.173,0.747,-3.088,0.0322,150.036,1,4
Thriller,Infinity On High,Fall Out Boy,07kBp5VuebubsozpQd3nyK,2007-01-01,52,209720,0.375,0.00734,0.901,1.68e-06,0.315,0.327,-3.388,0.106,178.895,2,4
Pictures Of You,Pictures Of You,The Last Goodnight,6V4y4uuMAxe2EYDIWNToaH,2007-01-01,53,190173,0.325,0.165,0.816,0.0,0.0729,0.579,-3.714,0.0633,207.673,2,4
What I've Done,Minutes to Midnight,Linkin Park,4wfyFIRnxdIN0v4OGtXcX3,2007-05-14,56,205613,0.623,0.0141,0.93,1.64e-06,0.138,0.287,-5.285,0.0324,120.119,5,4
The State of Massachusetts,The Meanest of Times,Dropkick Murphys,7b7mtUwxYqTCPsxBvfzbd2,2007-09-17,55,234960,0.321,0.000944,0.97,8.12e-06,0.137,0.587,-3.234,0.0719,148.719,5,4
I Don't Care (feat. Adam Gontier),Worlds Collide,Apocalyptica,7KRnJW2x33Mb84NavoKmbh,2007,0,237920,0.298,0.00583,0.795,0.0,0.117,0.0892,-4.146,0.0371,178.95,2,4
The Bleeding,The Way of the Fist,Five Finger Death Punch,6LRmV5GZUjKLgxi7lBWriQ,2007-07-31,53,268666,0.322,0.00149,0.812,0.0,0.0986,0.124,-5.568,0.0505,159.933,0,4
Another Way to Die,As I Am (Expanded Edition),Alicia Keys,3ODl8J0TZAykdMCtCIO28n,2007-11-09,55,262240,0.486,0.0239,0.765,3.02e-05,0.11,0.386,-4.23,0.128,141.933,4,4
Kids,Oracular Spectacular,MGMT,1jJci4qxiYcOHhQR247rEU,2007-12-14,78,302840,0.451,0.00076,0.931,0.0049,0.361,0.172,-3.871,0.0719,122.961,9,4
Best Of Me,Underclass Hero,Sum 41,0vKGvQdkbesI7RGKX3tRyk,2007-01-01,52,265786,0.297,0.012,0.701,0.0,0.13,0.256,-5.363,0.0301,178.072,7,4
"Sick, Sick, Sick",Era Vulgaris,Queens of the Stone Age,1wk0GNRiJvOxGBuaioZWtT,2007-01-01,42,214733,0.412,0.224,0.988,0.000415,0.466,0.143,-3.373,0.104,193.032,5,4
"""The Take Over, The Breaks Over""",Infinity On High,Fall Out Boy,3rG8ZkmKHb4Ms6CsSzEITv,2007-01-01,60,213586,0.609,0.00614,0.917,1.96e-05,0.0775,0.67,-2.563,0.0477,149.948,9,4
Brianstorm,Favourite Worst Nightmare,Arctic Monkeys,7f9I5WdyXm5q1XqnSYgQZb,2007-04-22,68,172866,0.42,8.15e-05,0.974,0.00155,0.0871,0.463,-4.706,0.191,165.182,1,4
Everything's Magic,I-Empire,Angels & Airwaves,4eC8Cq2Q6zIelJgF4nC2DK,2007-01-01,51,231413,0.409,6.54e-05,0.933,5.17e-05,0.147,0.859,-3.3,0.0458,216.02,0,4
Golden Skans,Myths Of The Near Future,Klaxons,6BqWhxll86CGGE6WxgdRqG,2007,66,165120,0.463,0.000418,0.836,7.38e-06,0.25,0.713,-2.776,0.0381,141.955,2,4
Moving to New York,"Proudly Present... A Guide to Love, Loss & Desperation",The Wombats,7GvkOFkNsM6Exnkyqeajqm,2007-11-05,62,210560,0.252,2.93e-05,0.886,5.33e-06,0.256,0.498,-4.678,0.0714,161.939,9,4
Walking Disaster,Underclass Hero,Sum 41,7xuhVUJmBpHR276Yc7AsgW,2007-01-01,56,286373,0.279,0.00379,0.939,0.0,0.145,0.43,-3.085,0.0883,111.236,11,4
Tick Tick Boom,The Black and White album,The Hives,7xl2ZaOnKAxJyrkIQe2S43,2007-01-01,61,205386,0.564,0.00036,0.834,4.92e-06,0.273,0.478,-3.121,0.117,135.074,0,4
The Pretender,"Echoes, Silence, Patience & Grace",Foo Fighters,7x8dCjCr0x6x2lXKujYD34,2007-09-25,77,269373,0.433,0.000917,0.959,0.0,0.028,0.365,-4.04,0.0431,172.984,9,4
All Summer Long,Rock n Roll Jesus,Kid Rock,5rX6C5QVvvZB7XckETNych,2007-10-09,74,297586,0.7,0.0212,0.864,0.0,0.0956,0.887,-3.629,0.0283,102.997,7,4
Never Enough,The Way of the Fist,Five Finger Death Punch,3v95MyscKq1J6zdt2NFTgp,2007-07-31,50,209373,0.535,0.000633,0.967,0.0,0.241,0.254,-4.138,0.127,126.092,7,4
With Me,Underclass Hero,Sum 41,1OTvWduKQV0MQd2gnGM9He,2007-01-01,61,291360,0.167,0.0127,0.851,0.0,0.172,0.11,-4.039,0.0421,175.426,4,3
Thnks fr th Mmrs,Infinity On High,Fall Out Boy,3Zwu2K0Qa5sT6teCCHPShP,2007-01-01,77,203506,0.459,0.00511,0.891,0.0,0.106,0.588,-5.057,0.0623,154.837,10,4
Teddy Picker,Favourite Worst Nightmare,Arctic Monkeys,5kxVyCgEUND7E2QKG7JmoF,2007-04-22,67,165000,0.637,0.000286,0.963,0.000889,0.0449,0.823,-5.116,0.0882,150.1,9,4
Six Feet Under The Stars,"So Wrong, It's Right",All Time Low,3MfRql0HwuxEZzGpoIC832,2007-09-25,52,216546,0.488,0.0147,0.967,0.0,0.109,0.341,-2.701,0.0755,130.928,3,4
FMLYHM,Finding Beauty In Negative Spaces (Bonus Track Version),Seether,7kwsODkk97z4tn9pW3GkaK,2007-01-01,52,208186,0.371,0.000298,0.819,1.74e-06,0.143,0.305,-4.366,0.0493,195.959,2,4
Ladies And Gentlemen,Blood Stained Love Story,Saliva,48ncRBVLgiu8MY7O70VVw5,2007-01-01,62,217240,0.459,0.000101,0.908,0.202,0.145,0.495,-4.937,0.046,80.093,6,4
Into the Night (feat. Chad Kroeger),Ultimate Santana,Santana,5Hv1QAbRWrUSUHaT0CmnMS,2007-09-25,58,222440,0.595,0.0137,0.844,0.0,0.234,0.603,-4.678,0.0331,127.981,7,4
I'm Not Jesus (feat. Corey Taylor) - International Version,Worlds Collide,Apocalyptica,78MMTLc1W1BjnKS3v9dJnd,2007,0,214466,0.502,0.000174,0.867,0.00629,0.115,0.448,-3.713,0.0316,84.506,6,4
Long Road To Ruin,"Echoes, Silence, Patience & Grace",Foo Fighters,0bORa4VpL8NzyMXEI6UFGK,2007-09-25,58,224880,0.401,0.000367,0.888,0.0,0.12,0.365,-3.793,0.0401,146.781,0,4
Is There A Ghost,Cease To Begin,Band of Horses,26B0n5dX4S6pEdFMkfdNZo,2007-10-09,0,179666,0.299,0.0049,0.843,4.78e-06,0.079,0.139,-3.841,0.0354,135.643,1,4
Hum Hallelujah,Infinity On High,Fall Out Boy,028njLMKzGg4gAVSgMeOhm,2007-01-01,55,230506,0.466,0.00784,0.957,0.0,0.48,0.657,-3.302,0.0637,183.959,2,4
Rest My Chemistry,Our Love To Admire,Interpol,2VbOnf4BivY15wG1GS5Vtv,2007-07-10,0,301093,0.47,0.0185,0.878,0.0839,0.276,0.423,-5.576,0.0377,150.093,11,4
All over You,"No Really, I'm Fine (Standard Version)",The Spill Canvas,4b9jRNwMUvABxTD1amyfA6,2007-10-01,52,202573,0.554,0.00848,0.941,0.0,0.102,0.524,-3.159,0.0347,134.916,10,4
Fake It,Finding Beauty In Negative Spaces (Bonus Track Version),Seether,4eAwB5pnKFTmsgc3zWoYO0,2007-01-01,74,193893,0.611,0.00141,0.95,1.59e-06,0.0543,0.607,-3.509,0.0518,132.078,8,4
"Dear Maria, Count Me In","So Wrong, It's Right",All Time Low,0JJP0IS4w0fJx01EcrfkDe,2007-09-25,76,182826,0.459,0.00725,0.895,0.0,0.206,0.572,-3.126,0.0805,181.04,2,4
Jamie All Over,A Lesson In Romantics,Mayday Parade,05qCCJQJiOwvPQBb7akf1R,2007-07-10,65,216000,0.426,6.54e-05,0.868,0.0,0.0723,0.402,-3.702,0.047,149.042,1,4
Weapon Of Choice,Baby 81,Black Rebel Motorcycle Club,4adPbUuejHaVDpC1SDpfQr,2007-01-01,50,169266,0.44,0.00462,0.998,7.52e-06,0.235,0.181,-1.931,0.161,149.116,5,4
"This Ain't A Scene, It's An Arms Race",Infinity On High,Fall Out Boy,1oagRT7LfpVlNJN6FSZDGp,2007-01-01,69,212040,0.435,0.000747,0.887,0.0,0.0327,0.408,-4.07,0.0636,199.935,9,4
Ruby,"Yours Truly, Angry Mob",Kaiser Chiefs,2fAIfPLrPUTW1AmJRR428Q,2007-01-01,68,204200,0.451,0.00673,0.939,4.85e-06,0.0774,0.448,-2.82,0.0512,93.416,5,4
Girlfriend,The Best Damn Thing (Expanded Edition),Avril Lavigne,45hOioMDJktr86iKDHC8gr,2007-04-17,75,216600,0.56,0.000722,0.959,0.000221,0.209,0.669,-2.433,0.102,163.983,7,4
No I In Threesome,Our Love To Admire,Interpol,0XZajNIa2tdOUfCoCewcni,2007-07-10,0,231533,0.468,0.0101,0.908,0.0402,0.109,0.167,-3.883,0.0667,120.0,0,4
Breakdown,Finding Beauty In Negative Spaces (Bonus Track Version),Seether,0Q9f1NBvKCC37V4oJVEgCh,2007-01-01,58,209266,0.417,0.000483,0.871,3.43e-05,0.0867,0.188,-3.54,0.039,142.003,1,4
Blackbird,Blackbird,Alter Bridge,2o4AknH1hXnleCRW2rH45w,2007-01-01,56,478133,0.279,0.00499,0.806,0.0126,0.116,0.132,-4.714,0.0448,149.463,6,3
Electric Feel,Oracular Spectacular,MGMT,3FtYbEfBqAlGO46NUDQSAt,2007-12-14,77,229640,0.763,0.0709,0.803,0.285,0.348,0.561,-3.713,0.0351,103.04,1,3
The Bird and the Worm,Lies for the Liars,The Used,6tKky3l379dnGe7F85ztrJ,2007-05-18,60,225040,0.299,0.0742,0.933,1.21e-05,0.0723,0.205,-6.874,0.17,180.092,6,3
I'm Like A Lawyer With The Way I'm Always Trying To Get You Off (Me & You),Infinity On High,Fall Out Boy,6A9nyMBdNUzVcFHZUEZ71F,2007-01-01,56,211720,0.529,0.00301,0.8,1.17e-05,0.102,0.498,-3.79,0.0318,96.81,1,4
Icky Thump,Icky Thump,The White Stripes,7aBAo2pO8LvrN8mGba7MvA,2007-06-15,0,254533,0.415,0.021,0.632,0.0117,0.0545,0.356,-7.243,0.0927,97.689,9,4
The Great Escape,Boys Like Girls,Boys Like Girls,6GIrIt2M39wEGwjCQjGChX,2007-08-31,62,206520,0.423,0.00166,0.94,0.0,0.178,0.505,-4.012,0.0635,149.934,1,4
Weird Fishes/ Arpeggi,In Rainbows,Radiohead,4Iyo50UoYhuuYORMLrGDci,2007-12-28,0,318186,0.538,0.774,0.61,0.749,0.0909,0.199,-8.027,0.0392,152.999,11,4
Psycho,Famous,Puddle Of Mudd,3e2KBwxibC1rq4bA5TNKW2,2007-01-01,64,210653,0.573,0.00473,0.897,0.0,0.278,0.463,-3.549,0.0553,126.034,1,4
Let's Dance to Joy Division,"Proudly Present... A Guide to Love, Loss & Desperation",The Wombats,7v9Ne4758aGFfFc5avh89h,2007-11-05,64,191293,0.397,0.00125,0.839,0.0,0.576,0.764,-6.674,0.102,116.947,4,4
The Heinrich Maneuver,Our Love To Admire,Interpol,3KmMRXOT5ENF1ZaovgGnJW,2007-07-10,0,208413,0.506,7.3e-05,0.99,0.0138,0.665,0.48,-3.857,0.0841,136.967,4,4
Leave Out All The Rest,Minutes to Midnight,Linkin Park,0sp00HSXkQyqTa6QqM0O8V,2007-05-14,68,209306,0.509,0.209,0.629,1.99e-06,0.369,0.237,-6.434,0.0335,80.012,0,4
Shut Up and Let Me Go,We Started Nothing,The Ting Tings,37QOvoAg1EC0PgWnfMrRmi,2007,56,171226,0.852,0.0109,0.927,0.00268,0.054,0.887,-4.497,0.0581,107.993,7,4
Paralyzer,Them Vs. You Vs. Me (Deluxe Edition),Finger Eleven,28IEbk5a7twNTbUEvWslUb,2007-01-01,74,208106,0.644,0.157,0.939,0.0,0.233,0.861,-3.486,0.0456,106.031,11,4
Make It Wit Chu,Era Vulgaris,Queens of the Stone Age,6GyDY0yE47rfk8pcuKhioh,2007-01-01,61,290493,0.708,0.413,0.828,0.000104,0.12,0.505,-5.286,0.0286,91.977,9,4
"Ganxtaville, Pt. 3 - Remastered",New York to Germany (The 20th Aniversary),DJ Tomekk,3yUHPPiC1mFjgLOqM4tCRv,2012-12-07,26,213218,0.826,0.0216,0.709,0.0,0.144,0.683,-4.568,0.216,97.02,0,4
Ich bin jung und brauche das Geld (feat. G-Style),Ich bin jung und brauche das Geld,Eko Fresh,1ImJQbsJLoHj0YueZO21OT,2003-11-03,41,266573,0.682,0.384,0.684,0.0,0.105,0.718,-7.278,0.147,93.311,10,4
Alles oder nichts,Gar nich so schlimm,Die Sekte,20QH2CZ4pMCfk9JwAzRW04,2003-08-04,33,251080,0.682,0.479,0.665,0.0,0.625,0.554,-6.139,0.359,95.526,9,4
Hey Du (Nimm Dir Zeit),Wer hätte das gedacht? (Special Edition),ASD,2sTawRm0bjpdojx3A4ERU0,2003-03-28,33,271506,0.797,0.295,0.719,0.0,0.128,0.674,-4.262,0.311,93.417,9,4
Hoch Und Runter,2 Mann Gegen Den Rest!,Creutzfeld & Jakob,5Rx7jtEv8WG6eTnhNCrgNK,2003-01-01,27,238280,0.666,0.367,0.612,4.76e-06,0.56,0.868,-8.495,0.295,84.872,8,4
Leute,Goldstücke,Pal One,2EuIRaPPtsOnJmcODKXFsM,2003,0,223373,0.859,0.187,0.573,0.0,0.0921,0.744,-5.968,0.281,96.053,10,4
Bitches Ton Töpfer,Egoboost,Rhymin Simon,5A5pKtEOzz3asREm7y68lg,2003-12-08,26,193480,0.908,0.342,0.504,0.0,0.23,0.281,-6.924,0.449,92.998,7,4
Mönchengladbach Love (feat. Summer Cem & DJ Ses),Ich bin jung und brauche das Geld,Eko Fresh,6Y2DsxKL28wROeMQorLfDC,2003-11-03,14,244640,0.83,0.0361,0.551,0.0,0.191,0.779,-6.643,0.23,91.997,1,4
Music Monks (The See(e)dy Monks),Music Monks (Limited Edition),Seeed,7HlltvjXsZCzGaySfEbQ6v,2003-06-02,37,205000,0.857,0.0768,0.877,0.0,0.0855,0.813,-3.803,0.269,93.028,4,4
Blink Blink,Engel & Ratten,Spax,5yjJNT5EYgLnUTFacKeXtj,2014-05-02,20,239973,0.876,0.0688,0.738,1.83e-05,0.0931,0.896,-7.845,0.331,94.019,8,4
Gefangen Im Gewirr,Samsara,Roey Marquis II,3G8FRTEzYgQVqeDIruv0pS,2003-06-02,0,151706,0.711,0.414,0.634,0.0,0.269,0.79,-6.088,0.373,92.614,6,4
Sneak Preview,Wer hätte das gedacht? (Special Edition),ASD,3Vvn5JeFFNS5T2f7thVqYg,2003-03-28,43,226226,0.47,0.0459,0.926,0.0,0.296,0.569,-5.34,0.347,100.701,8,4
MV (s/w Version),Gar nich so schlimm,Die Sekte,0Cu0NvzbI5SfESM4HyHzxe,2003-08-04,28,243493,0.8,0.684,0.726,0.0,0.0926,0.702,-8.04,0.562,94.765,0,4
König *** *********** (feat. Valezka),König von Deutschland,Eko Fresh,53KxjiadWx3joaBweFWQ9Q,2003-07-07,18,220600,0.826,0.0105,0.693,1.09e-06,0.141,0.789,-6.688,0.279,102.793,7,4
Witten City,2 Mann Gegen Den Rest!,Creutzfeld & Jakob,7MWaGd4jZI9y54jCbuaHMI,2003-01-01,24,326093,0.879,0.218,0.486,0.0,0.0291,0.852,-7.416,0.394,92.944,5,4
Zur Erinnerung,Audiobiographie,Ferris MC,6FhB5THUOVjHTAvioD8ZUg,2003,31,264040,0.754,0.044,0.716,0.0,0.233,0.606,-7.504,0.245,93.018,0,4
Tiefergelegt,Regenzeit In Der Wüste,Manges,5K0hejwIlgjHVWxFKEZmDe,2003-11-24,0,339933,0.65,0.0453,0.796,2.41e-05,0.0517,0.833,-5.122,0.417,90.828,7,4
Hand hoch,Innere Sicherheit,Curse,2WjXfPwNNnFYEhiONbjPh7,2003-03-30,22,301946,0.562,0.0897,0.762,0.0,0.155,0.511,-2.507,0.285,82.513,9,4
Zahnrad Aus Fleisch,ProGrisiv,Gris,7n4GDpiqs1NrymimJA7ZIM,2003-02-24,0,164760,0.598,0.619,0.606,0.0,0.157,0.457,-10.69,0.388,139.283,11,4
Sido und B-Tight,Gar nich so schlimm,Die Sekte,1sQfc5tUYu5b2MrGTMJehg,2003-08-04,28,256773,0.846,0.0829,0.626,0.0123,0.373,0.649,-5.972,0.289,120.06,10,4
Fumancar,The Funky Adventures Of Fumanschu,Fumanschu,6uhnPJBgj3AE1pJU3m7UIG,2003-07-21,15,221920,0.927,0.204,0.808,0.0,0.171,0.937,-5.557,0.118,97.031,5,4
Leben,Innercity Kinder,Marcello,1xbykcI5lKXfWTGuGzzEAv,2011-12-16,0,191866,0.617,0.227,0.626,0.0,0.0552,0.317,-8.775,0.863,183.732,7,3
Deutschland,Hits & Raritäten,Olli Banjo,2Kf6lM1pFcA410RrwGQhR2,2014-11-28,0,303600,0.761,0.211,0.816,1.57e-05,0.311,0.897,-5.658,0.192,148.013,8,4
Goldene Zeiten,Innere Sicherheit,Curse,17NXLLFKXDaMEZDhIqDcpG,2003-03-30,19,325706,0.706,0.043,0.715,2.78e-06,0.272,0.538,-4.243,0.183,82.011,4,4
Kriegstagebuch,Engel & Ratten,Spax,5O67ZW4iXsKpvENJt3DeRZ,2014-05-02,17,274720,0.462,0.0694,0.56,1.87e-05,0.388,0.595,-11.418,0.468,88.568,2,4
Die Drei Vonne Funkstelle,Die Drei Vonne Funkstelle,Too Strong,3cftEFK8kuMuBImxtBddvW,2003-01-01,31,214866,0.779,0.154,0.795,0.0,0.0576,0.764,-7.308,0.275,99.456,7,4
Stopp,Unaufhaltsam,D-Flame,3uZDiiGQet9Gf6OCnixRzm,2003,18,191973,0.845,0.181,0.827,0.0,0.151,0.966,-6.595,0.252,94.97,11,4
Formen,Samsara,Roey Marquis II,13o3uNEUcTc7G1dTK4rukU,2003-06-02,2,215240,0.742,0.0508,0.687,0.0,0.0538,0.856,-7.11,0.353,95.142,6,4
City Blues,Blast Action Heroes,Beginner,0CeGwMw4VAgIws8s8Tuvxk,2003-09-01,38,326400,0.775,0.0652,0.615,0.000518,0.422,0.732,-7.915,0.204,90.962,2,4
Gegensätze,Wurzeln & Flügel,Pyranja,78ZyyTi9Ieo3Bc6UPtzFKs,2003-01-28,0,244160,0.667,0.305,0.677,4.48e-06,0.424,0.567,-6.894,0.325,89.602,11,4
Widerstand,Innere Sicherheit,Curse,3uRfxZRnHX3asmfBELuXeI,2003-03-30,36,250893,0.657,0.052,0.72,0.0,0.0867,0.759,-6.291,0.228,81.963,1,4
Präsenz,Samsara,Roey Marquis II,5BXUN4OOYJv5ZxVARHwanR,2003-06-02,0,200506,0.77,0.15,0.787,0.0,0.146,0.75,-3.327,0.301,100.346,7,4
Der Reimbeherrscher,The Funky Adventures Of Fumanschu,Fumanschu,5tOc7RDCeZW1g2Bv8dHCPf,2003-07-21,10,282280,0.797,0.483,0.454,0.0,0.0606,0.813,-5.513,0.384,86.006,1,4
ASD,Wer hätte das gedacht? (Special Edition),ASD,2LRRyUNiH7yEcnKqAu20Ga,2003-03-28,31,248600,0.58,0.0211,0.852,0.0,0.356,0.779,-4.678,0.322,92.217,1,4
Ich weiß nicht,Egoshooter,Morlockk Dilemma,7uMFF3uhdnu5Fn9PmCi3dT,2004-01-01,13,179220,0.663,0.0542,0.829,0.0,0.252,0.586,-7.093,0.231,108.605,10,4
Und was ist jetzt,Innere Sicherheit,Curse,6EgxkzAKvlM8sfTKWBZbZv,2003-03-30,33,251973,0.524,0.382,0.481,0.0,0.136,0.481,-10.482,0.0603,106.43,0,5
Feieralarm (feat. Tobi Tobsen),Audiobiographie,Ferris MC,5xmIxM94xUjHVVOJ2eYqlO,2003,21,220146,0.807,0.117,0.823,0.0,0.344,0.837,-6.488,0.198,114.998,2,4
Danke!,Gustav Gans,Beginner,4OFRh8qyYOvtOm8C9JZ4XL,2003-01-01,24,288773,0.691,0.0228,0.613,0.0,0.473,0.457,-7.24,0.083,86.499,7,4
Der 58er,haben wir nicht nötig !!,58Beats Armada,3TdDCt5XkYQyFeY9VH4aky,2007-10-05,0,249000,0.849,0.181,0.737,2.36e-06,0.0787,0.793,-6.689,0.283,91.027,1,4
Gegen Den Rest Der Welt feat. Eko,Überleg Dir Was Du Sagst,Separate,5ZUSzkPR7cbfs8DVyZtO6Y,2003-03-31,0,207560,0.705,0.153,0.752,0.0,0.142,0.689,-4.23,0.266,93.046,10,4
Dampf,Panz Dominanz,Beatfabrik,4mW1a2Jk11DhxHHRYwJWmr,2012-05-04,0,268537,0.901,0.328,0.565,0.0,0.0756,0.87,-7.209,0.252,90.001,7,4
Manfred Mustermann,Gern geschehen,Blumentopf,2h1rcbr9yopRLwlbledVgO,2003-09-15,33,520186,0.769,0.28,0.82,0.0,0.0725,0.182,-8.272,0.463,95.788,8,4
Zwiegespräche,Das Teredeum,Moqui Marbles,7xdZuLf5o30NOUaD8VplOw,2003-04-22,9,280146,0.725,0.0594,0.736,0.0,0.247,0.731,-7.253,0.253,92.294,7,4
Fire in the Morning,Music Monks (Limited Edition),Seeed,5iNh5v360mdOztSbcX9oJ1,2003-06-02,37,160226,0.834,0.0703,0.783,0.0,0.291,0.951,-4.696,0.0405,130.054,8,4
Wie shouts aus???,10 Jahre Michelmann Records 1998 - 2008,Various Artists,13gENUjPlN4c8lVBHKYMwj,2008-08-01,5,201626,0.844,0.19,0.511,0.0,0.31,0.148,-9.615,0.276,93.302,6,4
Fäule,Blast Action Heroes,Beginner,0nIiTzYceDeR8pIR20uPTN,2003-09-01,40,238666,0.726,0.0456,0.747,0.0,0.139,0.572,-7.031,0.309,92.498,10,4
Back In Town,Blast Action Heroes,Beginner,6HCkc3aYxGLSNBstykHjlb,2003-09-01,26,217600,0.803,0.0849,0.73,0.0,0.0755,0.904,-5.982,0.194,98.208,7,4
Chili-Chil Bäng Bäng,Blast Action Heroes,Beginner,2hl1VajIEVgGfSDEDkZRe1,2003-09-01,26,313360,0.64,0.0278,0.826,0.0,0.888,0.524,-5.671,0.0953,87.008,9,4
Kleine Melodie,Kleine Melodie / Jenseits Von Gut Und Böse,Moqui Marbles,2M17sO1MhidfHA4WUU3Jkm,2003-03-31,9,306493,0.719,0.071,0.825,0.0,0.242,0.549,-5.351,0.127,98.013,2,4
Jeder 2. linkt dich,Gern geschehen,Blumentopf,1iMRTy7TGnRqUXDbvXQalU,2003-09-15,31,210346,0.74,0.213,0.726,0.0,0.162,0.826,-6.736,0.372,91.505,1,4
Komm mit mir (feat. Ercandize),Komm mit mir,Kool Savas,7GlvFpzZY5NqkQKWAgJ9sp,2006-10-20,21,182800,0.604,0.0401,0.848,0.0,0.167,0.96,-3.367,0.4,90.205,3,4
Nie ein Rapper,Carlo Cokxxx Nutten II (Saad),Bushido,6VPYcW1lFyIF12YDP4S9zJ,2021-04-30,47,242360,0.595,0.164,0.79,0.0,0.255,0.386,-7.798,0.315,94.447,1,4
Temple Balls,Zuhältertape (X-Mas Edition),Kollegah,70p3jg6VFO3S2h7juXjQaw,2005-12-22,32,200546,0.664,0.0545,0.626,0.0,0.313,0.359,-9.319,0.279,91.011,5,4
Fight Back,Mozez,Raptile,13ItBpvEHjKmjifaR9o58k,2005-12-09,33,209453,0.748,0.0161,0.808,0.0,0.0458,0.444,-4.669,0.148,106.747,1,4
Die Abrechnung,German Dream Allstars,Eko Fresh,3fGDoRUzlcfbawlW6aCXlz,2005-03-21,37,301373,0.437,0.0225,0.756,0.0,0.242,0.696,-4.744,0.355,80.886,8,4
"Ghettorap Hin, Ghettorap Her",Von der Strasse für die Strasse,Various Artists,5Zh1El9qSmnZsDH9WfWvyu,2006-01-01,0,198866,0.494,0.233,0.866,0.0,0.323,0.64,-6.135,0.484,117.05,0,5
All 4 One,All 4 One,Kool Savas,6YVGAeSjReElKVrF8TIhSZ,2005-08-15,24,212800,0.767,0.119,0.664,0.0,0.0806,0.676,-6.451,0.274,90.968,2,4
Bis wir uns wieder sehen,Staatsfeind Nr.1 (Re-Release),Bushido,6W2G50yunoAHUoxlDJrGx5,2005-11-04,30,189626,0.611,0.104,0.561,0.0,0.081,0.405,-7.449,0.229,178.14,5,4
NDW 2005,Neue Deutsche Welle,Fler,4fYvHF3HOWzEXX7cgIf6ui,2005-05-02,38,231840,0.609,0.116,0.767,0.0,0.141,0.787,-3.81,0.347,160.053,4,4
Steh wieder auf,Dein Lieblingsalbum,Deine Lieblingsrapper,4FfjZs7kaFPa8mMsM9gaim,2005-10-27,44,229533,0.694,0.0691,0.721,0.0,0.271,0.399,-5.424,0.114,95.046,7,4
Schwinger,Next!,Seeed,1XyFcaHfNymuyDHtry9XvD,2005-10-14,51,200453,0.816,0.359,0.696,0.0,0.757,0.668,-4.587,0.214,86.964,10,4
Banana 2,ONE,Kool Savas,7elqOJSPP1fKKFPRdN8ENe,2005-03-29,26,205933,0.654,0.0286,0.895,0.0,0.332,0.631,-6.754,0.282,90.903,6,4
"99,9%",Zuhältertape (X-Mas Edition),Kollegah,6VqAHdO9L5PI0aYx3Bze1k,2005-12-22,33,181560,0.628,0.162,0.56,0.0,0.22,0.453,-7.044,0.331,84.448,10,4
Staatsfeind Nr. 1,Staatsfeind Nr.1 - Rerelease,Bushido,1LyZK5iVxo78Urd8xpcqcm,2005,0,258706,0.783,0.0714,0.664,0.0,0.36,0.179,-6.015,0.168,92.0,8,4
"Jump, Jump (DJ Tomekk kommt) - Video Version",Numma Eyns,DJ Tomekk,1tFISzgahbO4b4cv0a6TSb,2005-01-01,32,184426,0.748,0.00535,0.755,0.000143,0.428,0.714,-5.385,0.285,102.166,4,4
Let's Go,Deluxe Records - Let's Go,Samy Deluxe,1EebWRQAfXwltoDXH2QVK5,2005-01-01,43,168000,0.856,0.158,0.95,0.0,0.042,0.88,-3.014,0.163,116.492,6,4
Berlin,Sentino's Way,Sentino,6ywKOVRssf4ZkmYOlL1gS6,2005-04-18,0,207493,0.613,0.0288,0.902,0.0,0.279,0.463,-5.106,0.357,91.948,10,4
Guck My Man,ONE,Kool Savas,0rhtaQ8I6Kr2vtovGEkFia,2005-03-29,33,212533,0.739,0.0146,0.725,0.0,0.0684,0.635,-8.55,0.415,90.074,5,4
